Porosity,Mean,Variance,Skew,Kurtosis,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,,Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15
0.121868,0.020410638,7.608100642325875e-05,0.067095825,-0.812242678,0.0091,0.0116,0.0149,0.0172,0.0202,0.0226,0.0255,0.0284,0.0326,0.0403,,0.3868201712332666,0.485426128,0.761583118,0.048358818,0.1233588184416294,0.063358818,0.078358818,0.093358818,0.1083588184416294,0.8693795604586602,0.8449011880755425,0.8259831213474274,0.055798091,0.070016542,0.067769756
0.125123,0.019812196,8.100123916553954e-05,0.2674561522266068,-0.298276379,0.0073,0.0112,0.0148,0.0166,0.0198,0.0221,0.0246,0.0276,0.0318,0.0512,,0.4184499603509903,0.4523122189566493,0.7363289025977253,0.041217273,0.1446472549438476,0.056730053,0.076140516,0.091652398,0.1071854968890547,0.9472648707404732,0.9810895253837107,0.9622807178497316,0.086997824,0.091645226,0.094411381
0.116666,0.020246004,8.604226075610795e-05,0.038413242,-0.929406704,0.0067,0.011,0.0146,0.0169,0.0202,0.0232,0.0257,0.0292,0.033,0.0403,,0.3809673215448856,0.4930588006973266,0.5609514508008957,0.038498117,0.1393412864208221,0.073906606,0.090123785,0.1052933280073106,0.120489606,0.8554863646432758,0.836697829,0.9769082189559936,0.057865874,0.08658758,0.061041621
0.120653,0.018733327,7.351557899240162e-05,0.1399671310654388,-0.807156209,0.0065,0.0104,0.0136,0.0151,0.0189,0.0213,0.0239,0.0264,0.0306,0.0391,,0.4145458781719208,0.4564831428229809,0.7042053115010262,0.036471916,0.1332543003559112,0.063928978,0.087978695,0.102986063,0.1180567431822419,0.8128412238955498,0.9882643454492092,0.948251237,0.053206251,0.092521781,0.072486826
0.126813,0.019151931,7.535727475093429e-05,0.1897635865963484,-0.673548751,0.0068,0.011,0.0143,0.0156,0.0197,0.0209,0.0251,0.027,0.0311,0.0412,,0.3706447909772396,0.4916124939918518,0.72789001,0.038940125,0.1412145340442657,0.054331921,0.092046468,0.1074059794664383,0.1227957968473434,0.8645700953423977,0.8222501059472561,0.9754567014217376,0.072734794,0.087688014,0.070848396
0.124904,0.018966751,7.516681641659559e-05,0.062334677,-0.896564219,0.0065,0.0104,0.0138,0.0155,0.0199,0.0217,0.0244,0.0266,0.0309,0.0394,,0.3942087043821812,0.4757618188858032,0.5904932940155267,0.037143806,0.1330959317088127,0.059559579,0.086867453,0.1018935087699443,0.1169990170776844,0.9533071329653264,0.8418767585337162,0.975259822,0.063672106,0.061492146,0.080722365
0.124003,0.019270971,7.273522440859392e-05,0.056829568,-0.847317096,0.007,0.0108,0.014,0.0159,0.0205,0.0218,0.0245,0.0268,0.031,0.0394,,0.4130162453651428,0.4528994476422667,0.6931142458990216,0.04337445,0.1395673304796219,0.06468046,0.091144827,0.1061522595450282,0.1211538226366043,0.9755056307584048,0.8585716396152974,0.8716698483139277,0.083848057,0.090343457,0.080869976
0.118176,0.019743959,9.91484695928278e-05,0.4773118180028768,-0.212359967,0.0067,0.0105,0.014,0.0157,0.0203,0.022,0.0254,0.0273,0.0334,0.0492,,0.3704544860124588,0.4964543402194977,0.5556049627035856,0.037491313,0.1469097208976745,0.055256001,0.095759131,0.1126304591462016,0.129169835,0.9857277264833452,0.8871302402541041,0.8966182793170214,0.063539885,0.073536298,0.064565534
0.132136,0.018682234,7.653477348926891e-05,0.2014279013523716,-0.657510095,0.0065,0.0106,0.0123,0.0154,0.0196,0.0209,0.0236,0.0266,0.0305,0.0415,,0.3657101893424987,0.4931919246912002,0.5374695969164371,0.038908743,0.1263277292251587,0.054081414,0.074784753,0.089794275,0.1048502362310886,0.871920847,0.9773730752944948,0.895887588,0.068785242,0.068789416,0.066472093
0.193564,0.022828584,8.350817258470595e-05,0.1300428124224499,-0.5068048,0.0103,0.0143,0.0171,0.0206,0.0223,0.0251,0.0277,0.031,0.0353,0.0472,,0.3830546913482249,0.4069219678640365,0.6731896321669221,0.036634717,0.1396011608839035,0.052515727,0.093094914,0.1085345695525407,0.1239808598130941,0.8946118341244758,0.9835795262813568,0.8394983151495458,0.053051809,0.057605948,0.090342646
0.194347,0.024469967,9.52145227395225e-05,-0.01110588,-0.800005511,0.0116,0.0158,0.0191,0.0212,0.0253,0.0272,0.0308,0.0348,0.0372,0.0447,,0.3684773640334606,0.4248202443122864,0.6373385673880577,0.04430742,0.1330699697136879,0.071257736,0.08806997,0.1030699697136879,0.1180699697136879,0.8554332089900971,0.9811574603199958,0.8361551290988922,0.064463938,0.072238663,0.083041379
0.203264,0.023645532,0.000114078,0.1733786769503912,-0.566903117,0.0104,0.0149,0.0169,0.0208,0.0242,0.0262,0.0299,0.0337,0.0373,0.0539,,0.3736955127120018,0.4153506159782409,0.5339041278719902,0.039751542,0.1308797042071819,0.054751542,0.085836814,0.1008443044863641,0.1158728274188935,0.9601646798878908,0.969064863,0.8426923111021519,0.053174044,0.069194394,0.07454857
0.196576,0.024313274,0.000109162,0.2017311990946015,-0.582668027,0.0109,0.0153,0.0179,0.0209,0.0246,0.0268,0.0305,0.0341,0.0387,0.0534,,0.3742178659141064,0.4151772499084473,0.6730456667616963,0.03619606,0.1444458091259002,0.052164445,0.099445809,0.1144458091259002,0.1294458091259002,0.9185220750145614,0.9906884716689588,0.8210226800978184,0.056846565,0.062291777,0.073693275
0.190895,0.022136366,9.265720505245164e-05,-0.023303619,-0.829170181,0.0097,0.0128,0.0164,0.0197,0.0219,0.0257,0.0274,0.0309,0.0356,0.045,,0.3844939488871023,0.4145610123872757,0.5297499311864375,0.03617458,0.1175473189353942,0.057547319,0.072547319,0.087547319,0.1025473189353942,0.9600215572863816,0.9696758308649064,0.9510153917074204,0.071254282,0.075991934,0.087599227
0.192638,0.024280696,0.000100649,0.1972799850570341,-0.414759333,0.0112,0.0157,0.0197,0.0212,0.0247,0.0264,0.03,0.0337,0.0368,0.0539,,0.3521104329824447,0.4466499838978052,0.6780254431284964,0.037050658,0.1232533240318298,0.063253324,0.078253324,0.093253324,0.1082533240318298,0.8176713972270488,0.8439952400624752,0.9417309504151344,0.076019247,0.088432255,0.080209883
0.19551,0.024012504,0.000115207,0.1107002359414613,-0.68279123,0.0101,0.0144,0.0174,0.0204,0.0237,0.0264,0.0304,0.0343,0.039,0.05,,0.3559662371873855,0.4376462839543819,0.5274139577955007,0.039929861,0.1347221249341964,0.056004262,0.089651755,0.1046683679021895,0.1196683679021895,0.8303352870196105,0.8738832328468561,0.952490412,0.076544256,0.08434681,0.089872149
0.199311,0.023283503,8.708903707172743e-05,0.037997633,-0.747142781,0.0103,0.0144,0.0174,0.0208,0.023,0.0255,0.029,0.0318,0.036,0.0472,,0.3897365158051252,0.4040830552577972,0.6643016446888447,0.042428369,0.1174283688492141,0.057428369,0.072428369,0.087428369,0.1024283688492141,0.9284775628939272,0.9953705815374853,0.938420097,0.068609471,0.076271122,0.081853634
0.199694,0.025992601,0.000105659,-0.054372443,-0.755714714,0.0111,0.0156,0.0208,0.0233,0.0261,0.0294,0.0324,0.0353,0.0399,0.049,,0.3560387939214706,0.4375876076519489,0.6586229921355844,0.044578959,0.1421993124485016,0.070703784,0.085703784,0.1007037843286991,0.1157037843286991,0.8181886379241944,0.9810091931700706,0.8175656856119633,0.091713804,0.087606742,0.093610519
0.19745,0.024332172,9.523957488208376e-05,0.088081752,-0.525856989,0.0111,0.0153,0.0191,0.0209,0.0243,0.0265,0.0303,0.0329,0.0367,0.0517,,0.3640229490399361,0.4319966211915016,0.6783125765137374,0.043860929,0.118860929,0.058860929,0.073860929,0.088860929,0.103860929,0.9692252866119146,0.973031867,0.815038136,0.053276443,0.074278731,0.075075361
0.134395,0.019287214,6.934297118816838e-05,-0.015476191,-0.93918881,0.0078,0.0109,0.015,0.0162,0.0201,0.0218,0.025,0.0268,0.0305,0.0374,,0.4140817925333976,0.4441312417387962,0.6940554622873664,0.035962753,0.1444613182544708,0.064354309,0.088319561,0.1033195606797933,0.1214572685211897,0.9063617743439972,0.988035823,0.8217485698640347,0.083681077,0.078817573,0.08706736
0.122166,0.017019156,5.469701776334384e-05,0.039045311,-0.861035712,0.0063,0.011,0.0123,0.015,0.0167,0.0204,0.0214,0.0251,0.0268,0.0357,,0.395869211,0.4757570058107376,0.7387743762072175,0.040614314,0.1464996826648712,0.056504816,0.072427441,0.088326228,0.1042734175115823,0.9894759015262128,0.8870940964147449,0.8088875259637833,0.053379533,0.087121,0.073889732
0.121314,0.0182499,7.049334146108483e-05,0.1617547353388778,-0.771195566,0.0064,0.0102,0.0129,0.0149,0.018,0.0209,0.0228,0.0258,0.0301,0.0391,,0.3804588303714991,0.4884190231561661,0.5517084214746952,0.044322326,0.1278210143744945,0.059353983,0.074396414,0.089396414,0.1044924997657537,0.9636712134122848,0.8339287342131139,0.978259123,0.078157713,0.076624867,0.079522985
0.136009,0.019685384,7.926768264801927e-05,0.074445319,-0.832213043,0.0067,0.0109,0.0144,0.0166,0.0199,0.022,0.0252,0.0275,0.0321,0.0403,,0.3828187454491853,0.4761055797338486,0.6631796942219138,0.040334148,0.1341273847222328,0.066667168,0.081695839,0.096902625,0.1119824114095419,0.8257453432828188,0.8332456632852554,0.9833611268639564,0.054222234,0.084886817,0.080028231
0.12065,0.017549027,6.357634153059924e-05,0.1097906723136187,-0.911333809,0.0063,0.0103,0.0113,0.0152,0.0167,0.02,0.0218,0.025,0.0286,0.0367,,0.4171348309516907,0.4565329939126968,0.7007370579712092,0.03786883,0.1377132087945938,0.064684297,0.08061973,0.095647163,0.1107900919772684,0.8951872779533268,0.8252694086611271,0.9873493405163288,0.062701252,0.073227814,0.076464307
0.119083,0.018598552,7.004922842997526e-05,0.1004168427417359,-0.758300552,0.0066,0.0107,0.0141,0.0157,0.0193,0.0208,0.0239,0.0261,0.0303,0.0406,,0.3798927053064108,0.4911580741405487,0.5434324880003929,0.045534888,0.1225432139635086,0.061006241,0.076246843,0.091390346,0.1067550863862037,0.8314344309478998,0.9424981943309308,0.9475994356632232,0.084470281,0.085892876,0.088567349
0.116757,0.017902266,6.062628154830192e-05,-0.05026144,-0.976177085,0.0063,0.0111,0.0124,0.0153,0.0183,0.0208,0.0224,0.0253,0.0279,0.035,,0.4182812377810478,0.4559939716011286,0.6950208158656954,0.048205275,0.1484031391143798,0.063205275,0.081637522,0.096637522,0.1116375218868255,0.8276812218308449,0.9719287293672562,0.873824959,0.073417389,0.074755251,0.071455865
0.124651,0.017029187,5.694334455896567e-05,0.078465834,-0.849071487,0.0062,0.0109,0.0122,0.0149,0.0165,0.02,0.0214,0.0249,0.0268,0.0354,,0.4000530523061752,0.4655594825744629,0.5312327266126871,0.043293072,0.1415262603759765,0.059565185,0.07480749,0.1050798818878829,0.1264961286008357,0.837784525,0.9775872766673565,0.8351998242020607,0.060708845,0.062941602,0.064360714
0.130684,0.018472621,6.820872529361586e-05,0.1955976966331639,-0.483908638,0.0069,0.0115,0.0133,0.0151,0.0189,0.0205,0.0229,0.026,0.0297,0.0458,,0.3666526174545288,0.4940601170063018,0.7371399141915143,0.03876135,0.1331446146965026,0.056383338,0.076492701,0.096305792,0.1114911676436662,0.8167932878792287,0.8530873211026192,0.9869406888604164,0.053068087,0.086041032,0.069015993
0.125115,0.018460113,6.691525695783171e-05,0.1167175220712026,-0.791245282,0.0066,0.0105,0.0136,0.0151,0.0185,0.0211,0.0231,0.0259,0.0299,0.0391,,0.4040142473578453,0.4630627363920211,0.7060178657054901,0.043201216,0.1421376836299896,0.058205519,0.094815823,0.1098866785183549,0.1250556475281715,0.85541237,0.9930748880147934,0.8291419916808606,0.067893764,0.082711053,0.081345123
0.175556,0.023853914,8.55831713808768e-05,0.083160502,-0.615875212,0.0109,0.0149,0.0185,0.0216,0.0249,0.0262,0.029,0.0324,0.036,0.049,,0.3524022996425628,0.463254252,0.7811406210646034,0.039745243,0.1421210026741028,0.055107419,0.080819735,0.095819735,0.1108197351425886,0.946836283,0.8180465714752674,0.8044681764483452,0.052530775,0.08465981,0.083108897
0.162966,0.022162417,7.959002365142128e-05,-0.070650872,-0.870368599,0.0102,0.0142,0.0164,0.0201,0.022,0.0256,0.0275,0.0311,0.0343,0.0409,,0.3978405267000198,0.4272235840559006,0.6991344896133989,0.040457861,0.1290156777948141,0.069015678,0.084015678,0.099015678,0.1140156777948141,0.8727885163486004,0.8366550157845021,0.9802529353141785,0.082243441,0.081910642,0.07842851
0.180102,0.027177583,9.953266743446107e-05,-0.107576906,-0.637580926,0.0141,0.0179,0.0209,0.0249,0.0272,0.0307,0.0331,0.0361,0.04,0.0502,,0.3729916320741177,0.4352300763130188,0.7215535342140589,0.046495738,0.1433781909942627,0.069766552,0.084778719,0.099821883,0.1278808377355337,0.9350654740795492,0.9049780201215296,0.8157106968402863,0.054576632,0.094630039,0.089958229
0.17871,0.024887609,8.808135809930012e-05,-0.029514526,-0.753117147,0.0111,0.0157,0.0203,0.0217,0.025,0.0273,0.0308,0.0347,0.0368,0.0474,,0.3554077339172363,0.4587382204830647,0.758401247,0.046629446,0.1226450049877166,0.062181302,0.077191305,0.092496549,0.107501752,0.8837812588311732,0.9829002960085867,0.8219034107863903,0.071442507,0.091343052,0.092911651
0.169539,0.020885909,6.987349167835017e-05,-0.019405463,-0.728553646,0.0098,0.0131,0.0155,0.0192,0.0207,0.024,0.0257,0.0285,0.0323,0.0403,,0.3651954182982445,0.4568902432918548,0.7012468086864799,0.042956009,0.119797271,0.059797271,0.074797271,0.089797271,0.104797271,0.8469255044639111,0.8245639666616917,0.9823645929813384,0.079537842,0.077222868,0.088840905
0.185579,0.023979507,7.346332410014895e-05,-0.135942259,-0.702577898,0.0116,0.0154,0.0199,0.0212,0.0242,0.0269,0.0292,0.0319,0.0354,0.0415,,0.3892535383999347,0.4183461576700211,0.7443345374051481,0.040510212,0.1384825444221496,0.065946249,0.082167454,0.097217256,0.112305543,0.8191229084759951,0.9698610576212406,0.8200829819560052,0.066324887,0.088437494,0.078901507
0.180759,0.026182747,0.000103157,0.135939154,-0.58836014,0.0126,0.0163,0.0201,0.023,0.0255,0.0286,0.0315,0.0351,0.0404,0.052,,0.4033594572544098,0.408512095,0.7336622674617916,0.035719695,0.1278328138589859,0.067468755,0.082832814,0.097832814,0.1128328138589859,0.8138112631827593,0.8175377412438393,0.8038874217629433,0.061915152,0.062262276,0.098755026
0.176668,0.024383681,8.659266953902532e-05,0.000267599,-0.723257102,0.0121,0.0148,0.0195,0.0209,0.0243,0.0267,0.0303,0.0331,0.0364,0.0456,,0.3743944564461708,0.4398779384791851,0.7312818644195795,0.045640433,0.1296480124443769,0.069411877,0.084411877,0.099620887,0.1146208871945738,0.8467032128542662,0.8459655556678772,0.989477933,0.078481731,0.087203744,0.082781118
0.181474,0.027122422,0.000102441,-0.041860334,-0.681777062,0.0145,0.017,0.0209,0.0246,0.0269,0.0302,0.0335,0.0364,0.0404,0.0524,,0.4082600992918014,0.4024354517459869,0.7104632733665407,0.038676925,0.1413062810897827,0.074598181,0.092676566,0.1081597611159086,0.123605986,0.9213067833647132,0.9638186770379544,0.938169428,0.061783716,0.074073508,0.064344971
0.179386,0.02485402,8.531410385682702e-05,-0.067026131,-0.765434432,0.0126,0.0155,0.0199,0.0214,0.0245,0.0269,0.0308,0.0337,0.0371,0.0461,,0.3600215765833854,0.4495218459982425,0.7560472947992384,0.046944748,0.1254965776205062,0.06281334,0.077816793,0.095496578,0.1104965776205062,0.8435536219984293,0.8677982507646084,0.9934293833374978,0.076767052,0.076776751,0.078890202
0.134476,0.020474309,8.352406159425809e-05,-0.021978173,-0.939861722,0.007,0.0111,0.0146,0.0175,0.0212,0.0237,0.0255,0.0295,0.0324,0.0394,,0.4069331100583077,0.4438847824931144,0.5648995901316405,0.035499003,0.1314141288399696,0.071414129,0.086414129,0.1014141288399696,0.1164141288399696,0.8356898202419282,0.971293152,0.9477754269838332,0.057567285,0.096674312,0.097314564
0.143712,0.027239625,0.000183797,0.3625783186201166,-0.416736114,0.0105,0.0148,0.0201,0.0225,0.0257,0.0303,0.035,0.039,0.0452,0.0642,,0.3651481187343597,0.4825298130512238,0.5092322743356228,0.048345542,0.1454230606555938,0.07676476,0.09176476,0.10676476,0.12176476,0.8151447328388691,0.8895192706272006,0.8988382482957096,0.051773555,0.095424972,0.098020463
0.155225,0.027859379,8.865088807456145e-05,-0.209927941,-0.39640338,0.0153,0.0196,0.0223,0.0253,0.0282,0.031,0.0332,0.0364,0.0407,0.0515,,0.4171121335029602,0.4194517016410828,0.8635795047909021,0.045896063,0.1369545048475265,0.065385431,0.080431376,0.1069545048475265,0.1219545048475265,0.9464544086262584,0.9887486371695996,0.978158337,0.079046867,0.094401097,0.085837132
0.154438,0.026789004,8.977535266399948e-05,-0.024308179,-0.275767472,0.0147,0.0188,0.0211,0.0244,0.0267,0.0301,0.0316,0.035,0.0391,0.0502,,0.3673923018574714,0.4684876665472984,0.8729480180203915,0.037002544,0.1389638620615005,0.063446502,0.092940745,0.1083043090194463,0.1236552960574626,0.8126371621876955,0.9421402690947056,0.8317298667609692,0.058777576,0.073742996,0.098325532
0.148951,0.025094872,7.983353504853348e-05,-0.133523674,-0.688731263,0.0127,0.0165,0.0208,0.0223,0.0254,0.0277,0.0307,0.0337,0.0368,0.0436,,0.4111579021811485,0.4269206330180168,0.8237902785480022,0.049534211,0.1263306099176407,0.06633061,0.08133061,0.09633061,0.1113306099176407,0.9889865299403668,0.8983748132752255,0.9706789384007454,0.076831877,0.097587951,0.094410181
0.139966,0.02257589,0.000111749,0.2805223653465052,-0.305134379,0.0082,0.0123,0.0154,0.0206,0.0224,0.0248,0.0282,0.032,0.0362,0.0568,,0.3605366939306259,0.4855891495943069,0.5359761200129985,0.048412507,0.1474481880664825,0.064705092,0.099527086,0.1150422939002513,0.130075299,0.8099794986784459,0.9876907183051108,0.955798329,0.058862177,0.096810636,0.098123939
0.14637,0.027155548,9.146047130489936e-05,-0.127073565,-0.376881612,0.0149,0.0192,0.0218,0.0245,0.0271,0.0301,0.0325,0.0359,0.0395,0.0512,,0.3608223667740822,0.4826775044202804,0.8893229101806879,0.049075738,0.1445454430580139,0.064075738,0.079075738,0.094075738,0.1090757384896278,0.8315360835015774,0.99461065,0.9109671959757806,0.068041711,0.083901518,0.088696811
0.153084,0.027074288,8.925621909432169e-05,-0.1533336,-0.594992052,0.0143,0.0199,0.0214,0.0246,0.0266,0.0303,0.0323,0.036,0.0396,0.0472,,0.4075408864021301,0.4255507007241249,0.8458028329253197,0.036124005,0.132494866,0.072494866,0.087494866,0.102494866,0.117494866,0.9038792039031164,0.955256124,0.8593769057780505,0.065697759,0.070792963,0.098126569
0.1554,0.026102649,8.830079759138478e-05,-0.08835574,-0.657887794,0.0135,0.0171,0.0207,0.0237,0.0256,0.029,0.0319,0.0349,0.0387,0.0464,,0.3928720770776271,0.4452223334461451,0.8180613345980644,0.036360512,0.1381105822324753,0.078110582,0.093110582,0.1081105822324753,0.1231105822324753,0.8350135206729175,0.987828833,0.8306883108735085,0.057398944,0.068577575,0.089538319
0.148263,0.028177593,9.557161015143648e-05,-0.345089577,-0.369817631,0.0146,0.0208,0.024,0.026,0.0285,0.0315,0.0341,0.037,0.0411,0.049,,0.4090149208903312,0.4352392703294754,0.9310865076363086,0.037989719,0.1209813427925109,0.060981343,0.075981343,0.090981343,0.105981343,0.9100701682858168,0.9238950272008776,0.9121160304404796,0.072026949,0.088995164,0.095790023
0.208355,0.021739654,8.970531371379798e-05,0.05874086,-0.736040707,0.0097,0.0127,0.0162,0.0194,0.0214,0.0254,0.0267,0.0303,0.0352,0.045,,0.3567979902029037,0.4263265624642372,0.5414273053497076,0.038957697,0.1225720858573913,0.053957697,0.077501735,0.092532694,0.1075685620173811,0.8268360037535429,0.8317381436407566,0.9721172607541084,0.061666978,0.091859989,0.090022768
0.232381,0.022540663,7.747776000714483e-05,-0.001800965,-0.645070989,0.0113,0.0154,0.0169,0.0201,0.0223,0.0257,0.0269,0.0304,0.0352,0.045,,0.3536535257101059,0.4068519026041031,0.5976192867279053,0.037898812,0.1210883510112762,0.05770951,0.072713493,0.087713493,0.1027134929776191,0.814728752,0.9858802037239076,0.8379841502785683,0.052936064,0.058060643,0.068576341
0.214868,0.021343239,7.824017605094984e-05,-0.098177536,-0.758444272,0.0095,0.0124,0.0159,0.0201,0.0215,0.0244,0.0262,0.0299,0.0329,0.0427,,0.3513166522979736,0.4263313487172127,0.5145918696910143,0.039864597,0.1357959115505218,0.054864597,0.069864597,0.084864597,0.1177471669033169,0.98617841,0.8156891833364963,0.8448775545299053,0.053765016,0.07564015,0.081928578
0.218268,0.025543636,0.000108753,0.016686105,-0.625831393,0.0111,0.0157,0.0196,0.0226,0.0253,0.0286,0.0316,0.0356,0.0394,0.051,,0.3710265243053436,0.4016936928033829,0.5682609987348318,0.048999407,0.1239994072914123,0.063999407,0.078999407,0.093999407,0.1089994072914123,0.983688998,0.959763023,0.8570841091215611,0.06582694,0.093124769,0.094905946
0.215728,0.024047462,0.000106072,0.031711963,-0.624671055,0.0107,0.0153,0.0186,0.0214,0.025,0.0266,0.0306,0.034,0.0368,0.0541,,0.3547579464316368,0.421045047,0.507902772,0.047021426,0.1220214256644248,0.062021426,0.077021426,0.092021426,0.1070214256644249,0.9106558076042682,0.993500986,0.8732551873713732,0.056304069,0.06014152,0.089513651
0.205906,0.026110877,0.00012956,-0.001212844,-0.751238395,0.0104,0.0144,0.0204,0.0228,0.0263,0.0296,0.0331,0.0366,0.0406,0.0559,,0.3510612872242927,0.4356038987636566,0.5289512327760457,0.047764334,0.1351389330625534,0.070545302,0.085545302,0.1005453024327755,0.1155453024327755,0.8217559377878905,0.831258252,0.9545826516985894,0.053942866,0.096875702,0.095382724
0.21366,0.020745966,8.273349737050831e-05,0.077015521,-0.652146067,0.0094,0.0112,0.0152,0.0184,0.0211,0.0242,0.0262,0.0289,0.0328,0.0482,,0.3527047598361969,0.4304525092244148,0.5111695083171129,0.037687712,0.1133720350265503,0.052687712,0.068372035,0.083372035,0.098372035,0.8225183944940567,0.9934984437942505,0.8847227731287479,0.073033103,0.096921311,0.091300234
0.209035,0.023590454,0.00011399,0.1353887679552026,-0.575855699,0.0089,0.0129,0.0167,0.0211,0.0235,0.0265,0.0298,0.0332,0.0374,0.0559,,0.3681548349559307,0.4152031689882278,0.5080947305202483,0.037277536,0.1241088330745697,0.052277536,0.074930971,0.089939411,0.1090683541193604,0.9359164947465062,0.9781327925980092,0.9007162758807652,0.054271633,0.094409095,0.090825403
0.194445,0.020852122,8.402418120788944e-05,0.038177477,-0.718825997,0.0092,0.0109,0.0148,0.0192,0.0209,0.0237,0.0256,0.0296,0.0333,0.0464,,0.3515012818574905,0.444506013,0.5158706180781126,0.038624463,0.1321853798627853,0.053632089,0.079438221,0.094478013,0.1099796405248343,0.8115607877641917,0.8179394975841046,0.977456385,0.05359442,0.095231754,0.083740548
0.21342,0.022699904,9.956110998388126e-05,0.060132271,-0.71468604,0.0099,0.0139,0.0159,0.0209,0.0227,0.0254,0.0283,0.0319,0.0356,0.0495,,0.3572213017940521,0.4241148293018341,0.545019646,0.036940811,0.1167850363254547,0.051958597,0.067487119,0.082507539,0.099590906,0.8380452486604453,0.9727755551099776,0.9692637135684492,0.066811148,0.092488014,0.090198171
0.107879,0.019560409,5.575472863310697e-05,0.015162057,-0.62356203,0.0104,0.0116,0.0157,0.0172,0.0204,0.0214,0.0249,0.0262,0.0299,0.0381,,0.417837498,0.4655866801738739,0.8604273164391517,0.035895324,0.1368118542432785,0.057807127,0.072948367,0.1059718486875295,0.121105933,0.8972036527252756,0.9627944547116756,0.8962810779877007,0.052992457,0.059568035,0.096641165
0.105015,0.019754408,6.024319613567594e-05,0.091148528,-0.688476271,0.0104,0.0115,0.0156,0.0169,0.0202,0.0212,0.0249,0.0265,0.0307,0.0377,,0.4156132674217224,0.4677229598164558,0.8508883954524994,0.038103756,0.1320393422245979,0.063309419,0.082638043,0.097651243,0.1170393422245979,0.8591365063041448,0.9807787717282772,0.9586677332222462,0.060263764,0.062887938,0.059361288
0.113176,0.020515111,6.217176763546378e-05,0.092355289,-0.524231215,0.0104,0.0141,0.0153,0.0189,0.0205,0.0219,0.0256,0.0276,0.0311,0.0412,,0.3820914017409086,0.4980622708797455,0.8750420566231012,0.040509516,0.1462696945667266,0.056447987,0.07232221,0.088198694,0.1066995000779628,0.94757231,0.8341852482914924,0.834987034,0.055384814,0.091393125,0.084848218
0.114216,0.018984857,7.68194931075121e-05,0.1313775885092416,-0.805294454,0.0065,0.0104,0.0137,0.0154,0.0197,0.0215,0.0244,0.0266,0.0309,0.0391,,0.3892333464324474,0.487948927,0.54884206,0.036233265,0.1354935675859451,0.068755021,0.083846875,0.1003393805997446,0.1176190203607082,0.8696545609101654,0.9893581282913684,0.8881135178029538,0.067973042,0.070252114,0.069179948
0.114138,0.01974539,7.804947528816735e-05,0.078205193,-0.736711475,0.0068,0.0111,0.0146,0.0168,0.0201,0.0222,0.0254,0.0276,0.0314,0.0406,,0.4145045158267021,0.4614294916391372,0.5510261337429285,0.046338964,0.1326977697014808,0.071281985,0.087107759,0.1026193230010569,0.1176412259668111,0.9167091425582766,0.9664545096933842,0.8824048038065434,0.061904921,0.086491796,0.073174843
0.144593,0.021487658,6.308926274330971e-05,-0.069395657,-0.713194537,0.0106,0.0143,0.0163,0.0195,0.021,0.0245,0.0257,0.029,0.0322,0.04,,0.4189376634359359,0.4281991302967072,0.7761664702311158,0.040749783,0.1377619963884353,0.070805226,0.092761996,0.1077619963884353,0.1227619963884353,0.8218293101638556,0.9890321013331412,0.8099113850653172,0.058168473,0.068019524,0.098427889
0.120049,0.018505323,7.137042175056975e-05,0.1586105372045339,-0.704979265,0.0066,0.0106,0.0142,0.0154,0.0194,0.0208,0.0232,0.0261,0.03,0.0415,,0.4033501487970352,0.470193613,0.5139201562196016,0.045948137,0.1282258592545986,0.060948137,0.075976923,0.090999807,0.1068842496946454,0.9475403567269444,0.948352243,0.8785995780169964,0.087976125,0.080918787,0.086394792
0.13243,0.02062496,6.046075040170439e-05,-0.002197736,-0.679376102,0.0102,0.0137,0.0153,0.0187,0.0212,0.0224,0.0249,0.0274,0.0314,0.0394,,0.404761406,0.451614087,0.8013706151470542,0.036641165,0.1422186017036438,0.066345826,0.097218602,0.1122186017036438,0.1272186017036438,0.815544266,0.9912175531685352,0.8073062121510506,0.060893731,0.062805481,0.094577919
0.106858,0.019796313,6.536535084469299e-05,0.046022541,-0.797463406,0.0103,0.0114,0.0155,0.0169,0.0204,0.0215,0.0254,0.0271,0.0313,0.0381,,0.4090574577450752,0.4709311857819557,0.8148823956459761,0.040455518,0.1401473379135132,0.071398288,0.086486455,0.1015005999356508,0.1242704906910657,0.8868804568171501,0.8243203619480133,0.989899214,0.054391971,0.074691758,0.074412813
0.118464,0.020708005,6.176420994697212e-05,0.010312198,-0.677845484,0.0102,0.0137,0.0153,0.0186,0.0212,0.0229,0.0251,0.0275,0.0314,0.0394,,0.4026290228962898,0.4674795970320701,0.8225301322817802,0.045478899,0.1483477747440338,0.061023476,0.1000991975039243,0.1155607755124569,0.1309913193762302,0.8321317961812019,0.8092701446473599,0.990118048,0.067056116,0.073886391,0.073836697
0.157888,0.018988488,5.9578406906934895e-05,-0.049586633,-0.837911864,0.0099,0.0109,0.0149,0.016,0.0196,0.021,0.0242,0.0256,0.0293,0.0367,,0.4131973826885223,0.4148910135030746,0.6939515122152865,0.041413127,0.1414271068572998,0.056413127,0.071413127,0.1051744538158178,0.1202567833125591,0.826622672,0.9899110575795174,0.8547853579610587,0.076930018,0.080895158,0.084501704
