Porosity,Mean,Variance,Skew,Kurtosis,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,,Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15
0.16756,0.024572147,7.197659670288806e-05,-0.10960023,-0.609342229,0.0133,0.017,0.0195,0.0222,0.0249,0.0271,0.0295,0.0323,0.0363,0.0433,,0.3877453755956413,0.4759607771491692,0.8780150856995679,0.048638925,0.12179809041096487,0.056098738,0.06229184,0.12056445150868511,0.092584349,0.9800278940354475,0.8601240303812888,0.9643298292208599,0.053335052,0.076547869,0.060775143701047536
0.170997,0.022844843,0.000102188,0.1184320165107776,-0.526415192,0.0096,0.0135,0.017,0.02,0.0227,0.0253,0.0284,0.0315,0.0366,0.0492,,0.36970075635194155,0.4543853339263607,0.6483830893616043,0.041884592,0.1435681530456107,0.078100706,0.068419897,0.085201221,0.12314144467519764,0.9827555428330381,0.8297148401803359,0.95824641,0.073372477,0.064463141,0.077764491
0.172346,0.022827215,9.586513307901607e-05,0.016295458,-0.659356166,0.0098,0.0136,0.017,0.0199,0.0228,0.0256,0.0287,0.0318,0.0356,0.0491,,0.3798862575338612,0.46786305142760404,0.6198434369771114,0.046288041724163724,0.14165878300511806,0.047119591472352326,0.10904936487154182,0.097924189,0.13072289636753678,0.9786099679630557,0.9308729762903951,0.8395715836291607,0.078444733,0.09872344,0.085102727
0.121904,0.019552426,7.464774875584403e-05,-0.069182693,-0.847993575,0.0071,0.0111,0.0147,0.017,0.0203,0.0223,0.0248,0.0277,0.0311,0.0375,,0.3751169285327859,0.4785386846068318,0.5929761834054106,0.049350430512155444,0.13375976959504554,0.082942309,0.092366788,0.080008688,0.13435101872079702,0.9670337649235767,0.9736858226718893,0.807091697,0.086312193,0.081526636,0.073754899
0.119386,0.020320962,5.3374462127099765e-05,-0.101832959,-0.661954263,0.0106,0.0134,0.0163,0.0182,0.0204,0.0229,0.0247,0.0271,0.03,0.0386,,0.3679995406476204,0.49308500684735174,0.8180421960965241,0.04866881,0.14930270720105723,0.059249315,0.062533421,0.081711316,0.12146485397820947,0.9776463674688103,0.8285325166422574,0.9904160073998021,0.094732026,0.063965469,0.095966728
0.131048,0.020739895,5.841310092876621e-05,-0.031530319,-0.682793083,0.0106,0.0134,0.0164,0.0183,0.0209,0.0229,0.0252,0.0281,0.0307,0.0381,,0.3716918130162669,0.44207439889619693,0.5584857813666841,0.037143556,0.14976060885254514,0.076490982,0.077847786,0.098303191,0.10107596659689694,0.8474296872910813,0.8583868255184497,0.8262363312566343,0.082471058,0.096209825,0.072841693
0.122824,0.022006192,5.6665714790142915e-05,-0.180445875,-0.602002119,0.0116,0.0152,0.0176,0.0203,0.022,0.0243,0.0266,0.029,0.032,0.0372,,0.35512807424141035,0.46406817870531314,0.9381274468790798,0.047733028339109515,0.1287116778504919,0.080732572,0.070186918,0.10428568022347888,0.095355878,0.9007696099261966,0.8588744651329927,0.9992698780553331,0.068362898,0.080756182,0.082442064
0.118334,0.021230113,5.2734489849121735e-05,-0.202039975,-0.606521756,0.0111,0.0145,0.0172,0.0194,0.0214,0.0235,0.0255,0.0282,0.0308,0.0359,,0.3572228969935791,0.4809899223309133,0.7707166243017861,0.035729681508427216,0.13422782355789034,0.084700976,0.10605066774896123,0.12795036948842087,0.11561093558589762,0.9452963143479817,0.9799137986436596,0.8859123180053217,0.073691741,0.065629959,0.058404502
0.12226,0.016588566,5.5439987836760656e-05,0.037853267,-0.773125589,0.006,0.0095,0.0125,0.0141,0.0167,0.0185,0.0211,0.0236,0.0267,0.0348,,0.3719123865876826,0.418581814,0.6942251042673336,0.045892441,0.14023694095855285,0.066781936,0.069997236,0.089869927,0.12265708641802683,0.9435682705147682,0.8263474200828446,0.9673651063781767,0.073727055,0.059659678,0.069250019
0.118651,0.022067403,6.385766261556736e-05,-0.078947451,-0.654879239,0.0113,0.0148,0.0177,0.0197,0.0226,0.0243,0.0267,0.0297,0.0327,0.0388,,0.39899539261865163,0.48523872094021137,0.9090841737400842,0.037247486,0.12599378776922213,0.047891528502554924,0.10386079559551341,0.091630747,0.10364200021317964,0.8069119783082177,0.821441079,0.8702468312848005,0.082269456,0.076474959,0.054962365
