Porosity,Mean,Variance,Skew,Kurtosis,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,Unnamed: 15,Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15
0.126894,0.019680603,7.569371309081122e-05,0.094571623,-0.774118571,0.0075,0.0115,0.0139,0.0174,0.0194,0.022,0.0249,0.0278,0.0315,0.0394,,0.3952592873035001,0.4925948941717183,0.8701079917413868,0.04262726602215513,0.12427032914226817,0.05721628381668126,0.07870358830009667,0.11270115406678108,0.1073070458861871,0.8689269691309893,0.9572125998308881,0.9267894951299217,0.05701362390017919,0.0967070787974675,0.08445644696869653
0.125567,0.018486885,7.276385633180358e-05,0.1297675850654379,-0.654592751,0.0067,0.011,0.0133,0.0159,0.0183,0.0208,0.0232,0.0264,0.03,0.0407,,0.39066295090366454,0.45573084638039024,0.56687500450201,0.03903923718768311,0.11623189921788706,0.052361404175221886,0.09322337246142147,0.0888760582338426,0.13049575917934392,0.9369442659559983,0.8778894650252465,0.8348931769999478,0.08109761639582955,0.07159873348209438,0.06090069688064565
0.124673,0.019808817,7.184973012893336e-05,-0.014604373,-0.805644614,0.0076,0.0116,0.0148,0.0176,0.0198,0.0228,0.0248,0.0279,0.0311,0.0388,,0.38360049876615826,0.48778506467890814,0.9234197586791674,0.03752018871194814,0.1215477489461497,0.05483013530701742,0.0657973767655432,0.11530101076703742,0.12904550281016708,0.9951024845693268,0.8401631673166358,0.8754145399105256,0.07361954579797637,0.08181643339175394,0.07806312625801659
0.120932,0.0198654,8.629260208538878e-05,0.1642990455157643,-0.61907668,0.0074,0.0107,0.0143,0.0171,0.0195,0.0222,0.025,0.0283,0.0323,0.0437,,0.4015536796588996,0.4771026015093636,0.8728054845602237,0.03924777083512833,0.12758140919641106,0.0741130938564109,0.07322573414950817,0.08586172104878326,0.12078914918851313,0.8375969146360218,0.9940181417020448,0.8370512662565408,0.08122888954705096,0.06925971173580305,0.06998762475215342
0.132934,0.018868364,7.742760417385177e-05,0.2538427558364421,-0.352275015,0.0072,0.0104,0.0134,0.0164,0.0185,0.0209,0.0235,0.0266,0.0302,0.0437,,0.36367941437138507,0.4577632465415638,0.6766980718715121,0.038073530025048964,0.13882005165470726,0.058404560307929475,0.09213381632615937,0.10079836812113582,0.10109241877428313,0.822850904671175,0.879425997624778,0.8596434923684024,0.0585017383583142,0.085674228068928,0.0858577686995155
0.194131,0.022938263,7.57828051202247e-05,0.025633806,-0.650342317,0.0108,0.0151,0.0182,0.0205,0.0227,0.0254,0.0283,0.0312,0.0342,0.0447,,0.3570688616505304,0.4241608467521925,0.5589205695891323,0.04057148754657567,0.1268001188697456,0.05819707899378361,0.07367149433748159,0.10368436817312889,0.11227789132155568,0.9794837430591057,0.9279969185959183,0.9790230974720905,0.08901944254583329,0.08845773184488989,0.0980077565589161
0.198018,0.025995675,0.000103427,-0.016310179,-0.772270796,0.0123,0.0164,0.0197,0.023,0.0259,0.0289,0.032,0.0359,0.0398,0.0493,,0.36093280497864383,0.49312388206879487,0.8723661326416707,0.03648949960960675,0.11418943680885908,0.06428764194225232,0.06936884023692934,0.09905756047130494,0.1188437623703239,0.8771213141714658,0.8999610855457771,0.8712146533567656,0.07171698385242818,0.0788772578727211,0.07638416091910373
0.208662,0.025092107,0.000126886,0.1985300810024368,-0.515112142,0.0099,0.0146,0.018,0.0214,0.0242,0.0278,0.0313,0.0352,0.04,0.0556,,0.41908425034686625,0.4142340384588246,0.8763686557158992,0.03792724898430425,0.13539191412691268,0.08668842141762818,0.07206257597932507,0.09220708994186767,0.10711063016014719,0.8902419646221109,0.8544899263240677,0.925065339551298,0.08746268252087107,0.07774403851190383,0.08028381593541789
0.197554,0.024382323,0.000100265,0.3283187402872814,-0.224873038,0.0111,0.0153,0.0184,0.0208,0.0236,0.0264,0.0294,0.033,0.0377,0.0548,,0.39330064400205006,0.47855750618571957,0.6368932277795399,0.03560902277080652,0.12093892249779131,0.06256857006147404,0.09814841564248791,0.083981704225367,0.11686770858179908,0.8295737703837807,0.8364503823801892,0.8602783361213557,0.08637161230137341,0.09476034500870828,0.059528028546486735
0.191608,0.022651802,9.35219929531164e-05,-0.025107536,-0.657798146,0.0094,0.0133,0.017,0.0199,0.023,0.0257,0.0284,0.0314,0.035,0.047,,0.3840345601284521,0.4757745231688096,0.9327720647786105,0.04283346546169603,0.14348281197983415,0.0645201319652176,0.08019741511157377,0.09968112863409857,0.12915534972778955,0.9492539182017666,0.9181139464533005,0.9463243552628613,0.08709405004011316,0.07005842460089244,0.0759588985096744
0.192689,0.024603224,8.923327707536194e-05,0.003843254,-0.691753029,0.0116,0.0159,0.0189,0.0225,0.0248,0.0274,0.0301,0.0332,0.0372,0.0468,,0.36718560965202574,0.40994993111790584,0.7293806910654916,0.04561355446622588,0.11931532022666615,0.060972145735513704,0.09651138568623797,0.0819557308872333,0.13225220767429505,0.9430121611653918,0.8980206541145938,0.967752841537995,0.052888622690030695,0.08425579427066311,0.09270686667653304
0.19597,0.024396823,0.000118541,0.1256637883220936,-0.570413189,0.0103,0.0145,0.0182,0.0214,0.0245,0.0275,0.0305,0.0341,0.039,0.0527,,0.4026565587587771,0.4119619666883552,0.5925606170765342,0.041297259054781016,0.14304245557215214,0.061135432063573275,0.08528887986191445,0.09168837696557755,0.13183165465791988,0.9676882335144489,0.8678671185094504,0.9019312761375677,0.0769101278610812,0.08867157633693581,0.06881921382320827
0.200364,0.023422687,7.509984414721902e-05,-0.00965231,-0.572665729,0.0114,0.0157,0.0186,0.0212,0.0234,0.0259,0.0285,0.0312,0.0346,0.0455,,0.41802310649296653,0.4977538301260547,0.846602187876543,0.040288741108304375,0.14145938214002265,0.08421546865505807,0.08642762475752601,0.10225683054774906,0.11981003554574388,0.8477228355758614,0.953768067366654,0.9948734667599187,0.052499474620418755,0.08586234209003057,0.0698218434692205
0.201636,0.026088323,9.549646020859243e-05,-0.042426821,-0.606683166,0.0128,0.0172,0.0205,0.0234,0.0264,0.029,0.0316,0.0346,0.0384,0.0503,,0.36317103441288506,0.4791096773989843,0.7383969371643112,0.04380020321923622,0.13695997956433806,0.08142433540830452,0.09212397982801358,0.1035076309214992,0.13168883075272206,0.9922688836761226,0.892091082329047,0.9275549934427703,0.05232879450383226,0.08955865429600277,0.0772240423854087
0.198799,0.024181879,7.94255702561807e-05,-0.017294339,-0.587366983,0.0119,0.016,0.0187,0.0217,0.0247,0.0272,0.0295,0.0324,0.0356,0.0474,,0.38696848466667244,0.49574993241547716,0.5509195487034326,0.04418544568409299,0.11499134021418134,0.05076596963070343,0.09457180953585284,0.11087102471791685,0.10797694805876956,0.8623470055853751,0.9429464921530308,0.8273938767176461,0.07436776271676675,0.09084646137482019,0.09037260657014326
0.135302,0.020322195,7.517581362404875e-05,-0.005592672,-0.86304341,0.008,0.012,0.0153,0.018,0.0201,0.0229,0.0257,0.0285,0.0323,0.0394,,0.3540458654647566,0.4960286226365928,0.5689204007514242,0.04627773920671615,0.12996867595529035,0.07933687577811596,0.06549277791238707,0.11351379778272726,0.11332016252682946,0.8171928117773015,0.9865458987416057,0.8597933725168346,0.05315851716223984,0.09729522822694181,0.08155283067215757
0.123746,0.01760654,5.667877233607688e-05,0.023796287,-0.863805034,0.0078,0.0102,0.0129,0.0156,0.0176,0.0198,0.0222,0.0249,0.0279,0.0347,,0.40934016679892093,0.43316194542062686,0.7153490640897827,0.04570837240653404,0.1464791707897678,0.06314515103713049,0.10366602367964999,0.10233377086276883,0.12191999458348121,0.8175648553841289,0.8462310803526524,0.8280857220921652,0.05255408172684306,0.08650058210774358,0.07712168305594688
0.121965,0.01922124,7.641776377326132e-05,0.027048366,-0.810722119,0.0068,0.0112,0.0135,0.0171,0.0191,0.0217,0.0245,0.0274,0.0311,0.0394,,0.41667830208972706,0.47244369108808304,0.808244167129306,0.04910769828126167,0.11997703124631094,0.0558380884464814,0.0751350549039018,0.08955033880884002,0.10735958489755494,0.8635973879928632,0.889054281579599,0.9014991174714541,0.060168945337915225,0.07008893364501717,0.0984748709883133
0.136246,0.019605386,7.301921426844348e-05,-0.03287929,-0.836870812,0.0076,0.0114,0.0145,0.0172,0.0195,0.0224,0.0247,0.0278,0.031,0.0382,,0.40768558438786695,0.44893479977356027,0.8633650113278742,0.04818118088491845,0.13721687459564844,0.07136147192272221,0.0784327331160942,0.0822238549201607,0.11296193528333896,0.8393722051456156,0.9929731079394198,0.8898861897437047,0.08551017408821841,0.09690687587922336,0.06884351333243453
0.121079,0.018058798,6.316727985952531e-05,0.021684084,-0.869648533,0.0078,0.0102,0.0134,0.0157,0.0181,0.0201,0.0229,0.0258,0.0289,0.0354,,0.4112302366855479,0.4590000199019735,0.8946034183822084,0.04764246637429698,0.1288067762696203,0.0681797388132045,0.07205844649747244,0.08954607088053959,0.11431453554166467,0.8681025983970911,0.9532690568020061,0.8338216443991432,0.07569415649522877,0.09499745777309562,0.09864596425762365
0.121235,0.019409615,7.875206809689917e-05,0.1244128460985858,-0.602265424,0.0073,0.0109,0.0142,0.0167,0.0191,0.0218,0.0244,0.0273,0.0311,0.0428,,0.3601280365590902,0.4830090024554644,0.6954754659458879,0.04667029249156028,0.11684747624437258,0.07881438150385274,0.06810209333546889,0.10840149682903932,0.11134944583771782,0.8513074681029583,0.9486985460870281,0.9694079102092984,0.08957625757443413,0.0632772935937181,0.09762120486054279
0.118475,0.017992332,5.649872372953837e-05,-0.141187253,-0.853624909,0.008,0.0105,0.0137,0.0161,0.0186,0.0204,0.0232,0.025,0.028,0.0358,,0.41687585998347676,0.4535603374484025,0.9247645492478459,0.037767227686404635,0.13587791912012032,0.08249202989354405,0.07468353664993133,0.1159944717922903,0.11424569663938235,0.8193598267208048,0.8507107961211595,0.9556099630732057,0.07945821192014282,0.061891724527789786,0.07351984314725843
0.124714,0.017664488,6.380801988479221e-05,0.034291964,-0.755347037,0.0063,0.0104,0.0127,0.0155,0.0178,0.02,0.0225,0.025,0.0281,0.0389,,0.41364701550135485,0.49633854535673194,0.5580205756490754,0.048301234191349886,0.1142535948917458,0.05582822292037483,0.09463994947168863,0.09105800247234865,0.11382126135231951,0.9027247368614884,0.9336869016739772,0.8209466094190982,0.0711231850762239,0.058990560949957145,0.07192379260139369
0.131573,0.018478869,5.881855535610762e-05,-0.002138063,-0.801060503,0.0077,0.0111,0.0136,0.0163,0.0181,0.0209,0.0231,0.0258,0.0287,0.0378,,0.403034260644684,0.4597754193058556,0.7961169066478364,0.04843193782360413,0.12119205382397627,0.05951436353799357,0.06912387007706144,0.08060815418797797,0.12084637528709571,0.8186292571583156,0.8091169416298611,0.9930568059758318,0.07606825023294826,0.06046868885428612,0.07550225961842474
0.125352,0.019448226,7.301621329907214e-05,0.016746865,-0.892326273,0.0076,0.0112,0.014,0.0168,0.0192,0.0223,0.0245,0.0279,0.031,0.0382,,0.38787617426205045,0.40654991918245154,0.791364888065152,0.04406503583549208,0.12884807256482309,0.07468127769793262,0.07047521984623911,0.08566857325289753,0.13352337610063517,0.8773133993469506,0.8564016796188094,0.8823245099737776,0.07347537120818572,0.06552635931429251,0.07567284529201877
0.177586,0.024340151,7.983136568808324e-05,0.030917366,-0.492937972,0.0124,0.016,0.019,0.0218,0.0243,0.0268,0.0294,0.0323,0.0362,0.0491,,0.35616901054698685,0.4661832065451304,0.5853757182571512,0.04442858689371641,0.13625968812046274,0.06092576238052958,0.06743830364410344,0.11302546439937802,0.09700343322441068,0.9670719568302865,0.9237579270598287,0.8378353815049977,0.06431755803265987,0.07205309625040615,0.08985322773465983
0.163855,0.022026067,7.011954442636884e-05,-0.013490833,-0.716960877,0.0111,0.0139,0.017,0.02,0.0221,0.0246,0.0273,0.0296,0.0334,0.0408,,0.36757905202059055,0.4457183425742062,0.7805186219217183,0.04368285351308378,0.13659866171469875,0.0619719170941684,0.08770912360548598,0.10587058217759153,0.13162411400605764,0.910666010800292,0.9964786006390389,0.9435433023723342,0.07560787837909243,0.09820084516744977,0.06110863207063816
0.18127,0.02832926,0.000112908,0.037161334,-0.485064623,0.0138,0.0189,0.0223,0.0255,0.0284,0.0313,0.034,0.0381,0.0429,0.0599,,0.3875230479426156,0.43223159956312596,0.7920981437468402,0.04766708127991341,0.1311050161483226,0.05551709189890622,0.09647354201693721,0.09158582018696462,0.12759441558640888,0.8364384837588716,0.9039573787721402,0.9487585922740037,0.05505002676367881,0.06722342337678726,0.09484984244488477
0.178696,0.025176996,8.643640830430696e-05,0.002570606,-0.616186994,0.0127,0.0166,0.0195,0.0225,0.0251,0.0277,0.0304,0.0339,0.0374,0.0493,,0.4029966544525905,0.4226239173683027,0.9150798534252857,0.038330603909947365,0.12808329073733166,0.07789103209234559,0.08196364051685723,0.1047210527308245,0.10468030107254624,0.9599389240087599,0.8426263422277973,0.9876253142739851,0.07072284575335144,0.06599093926365367,0.0851630665218943
0.171103,0.021547124,7.026542609154809e-05,-0.027751226,-0.755728761,0.0096,0.0138,0.0165,0.0191,0.0218,0.0239,0.0265,0.0298,0.0327,0.0419,,0.38909833497347335,0.40464431430134895,0.7233272428082641,0.04658527418778607,0.1305480070449739,0.05552485941548864,0.08497592153057608,0.09497442741973851,0.12518842220690973,0.9372532568953396,0.9678436944074433,0.8769368193156891,0.0823460661595089,0.08515322518931756,0.060755293843308356
0.185758,0.024566688,7.321182195159267e-05,-0.184333366,-0.702415906,0.0133,0.0166,0.0193,0.0229,0.025,0.0273,0.03,0.0331,0.0357,0.0425,,0.4091884197655711,0.4365785833414093,0.5385721888665203,0.04461238546098649,0.13901771337203034,0.07156345095292545,0.07257249727290327,0.10704450999197616,0.12894772474030322,0.8098398483708366,0.9260931194512874,0.8644213963834201,0.09373642823179953,0.057032293564729504,0.0636133390203236
0.180915,0.026683867,9.625726619033174e-05,-0.027665455,-0.656525408,0.0136,0.0177,0.0209,0.0238,0.0268,0.0295,0.0322,0.0354,0.0401,0.0504,,0.36037527078682224,0.4423984851318029,0.9034125499244949,0.04615587237132337,0.11908925136127216,0.07452776688668207,0.087144648629253,0.11235739496830591,0.1256513708498185,0.8487949754170047,0.8363818002986623,0.8221854745195656,0.0834222618670662,0.07859831245666296,0.05749893082788396
0.178473,0.025270147,8.328425039327156e-05,-0.082888854,-0.698408262,0.0125,0.017,0.0202,0.0227,0.0252,0.0279,0.0308,0.034,0.0372,0.0455,,0.39385834026441063,0.4731958399618272,0.6865981852841343,0.040369772164672524,0.13386440666023983,0.07935521476650903,0.1034081514496048,0.10141255515484479,0.12400979561547328,0.8618921394792142,0.9913392622943321,0.9394692714115297,0.0787346976945983,0.08803172166210062,0.07172929123824874
0.181499,0.028070274,0.000120069,0.1883146979360908,-0.452083704,0.0137,0.0184,0.0216,0.0246,0.0274,0.0305,0.034,0.0384,0.0426,0.0601,,0.39511510767329194,0.4588713597700783,0.6200823569923265,0.035533275345837494,0.14889278699271055,0.059314655929127574,0.08305068347615827,0.09825923992313115,0.12951700446497236,0.8861866509836243,0.9334788072821565,0.8554458569599024,0.08672354516951403,0.06472553829358392,0.09449649988969551
0.186541,0.025373452,7.852858021425272e-05,-0.060502161,-0.53187587,0.013,0.0172,0.0202,0.0231,0.0257,0.0281,0.0306,0.0333,0.037,0.0473,,0.3842273878318837,0.40744301722047666,0.878468268077903,0.04216278843551977,0.1224911348470798,0.05245031401670305,0.09656062273815953,0.09074521600476988,0.13006230433895244,0.9322457229048325,0.9137970477729743,0.9598171082077048,0.07526750667191552,0.06560043922958367,0.0792207928334627
0.135492,0.020693634,8.732990655780112e-05,0.082947184,-0.642021032,0.0078,0.0115,0.0155,0.0181,0.0205,0.0232,0.0261,0.0291,0.0333,0.0437,,0.37946356250562946,0.45020237021643,0.8365921726172163,0.04611587426017788,0.12929431468212227,0.07724510809597217,0.08411844757650992,0.11451561384462955,0.0973694434222596,0.8573092609647508,0.917386799742479,0.9933681977348504,0.07160759055955941,0.05909949490782343,0.09140988008553334
0.143687,0.025767576,0.000140515,0.073778628,-0.782052196,0.0094,0.0144,0.0183,0.0219,0.0252,0.0286,0.0326,0.0375,0.0418,0.0551,,0.39941372018532756,0.4594195973814106,0.5095776964960984,0.03840434942495478,0.13039990433439402,0.07286093509248943,0.07301437098171006,0.11201163633827214,0.11180124904422845,0.9056563050158098,0.983561816297725,0.9220420535034808,0.06295214278002191,0.08530543417648948,0.0970607007608068
0.155677,0.028717848,9.334352920511977e-05,-0.232417816,-0.444821028,0.0156,0.0198,0.0233,0.0264,0.0296,0.0323,0.0346,0.0374,0.041,0.0483,,0.3732041247988971,0.43073853867813044,0.9199262805085404,0.03567729467980708,0.1450167069394927,0.06535299581060809,0.08474078034116696,0.0980124877802549,0.12771506426564205,0.885065607243402,0.9465112394452323,0.8886639537505912,0.06865394806962893,0.07359894164162775,0.09132324668242245
0.154728,0.027676961,9.07111476084342e-05,-0.178525658,-0.54185487,0.015,0.0189,0.0223,0.0253,0.0281,0.0306,0.0333,0.0364,0.0399,0.0472,,0.392170394280703,0.48709563303762804,0.5900532139691155,0.040284453590493645,0.1275954160572895,0.07557808197634946,0.09911820811921138,0.09110841303263009,0.12554281908351944,0.9129897935235898,0.8723742598975549,0.8772883996084274,0.06652201630715039,0.06472253674216272,0.06522234361910409
0.149063,0.024955767,7.091673079058523e-05,-0.202711055,-0.573642658,0.0133,0.0176,0.0202,0.0226,0.0253,0.0279,0.0304,0.0329,0.0357,0.0443,,0.35942350531219486,0.48523807702428756,0.6648522835829347,0.04425837490711683,0.11514050934781515,0.07994583558284403,0.08477083227484884,0.09101151720931394,0.09773165655251048,0.9750392804344115,0.9837404421811907,0.9583320973666285,0.06959635938220664,0.058913604674700235,0.07512069543146496
0.140251,0.023250965,0.000105181,-0.033974977,-0.80070773,0.0091,0.0134,0.0169,0.0207,0.0235,0.0264,0.0293,0.0325,0.0373,0.046,,0.39524802268407716,0.47378287103604716,0.8432829764366714,0.045182049185604575,0.1478979037221766,0.06041291150789811,0.09847215632613175,0.08567231521899987,0.13070289956835154,0.8859419484953298,0.8909812607440735,0.9088646230304265,0.06639559471819548,0.08867355159911237,0.07012127042735956
0.146808,0.027510739,8.477695745110394e-05,-0.20351647,-0.295896947,0.0153,0.0193,0.0224,0.0252,0.0278,0.03,0.0327,0.0359,0.0398,0.0494,,0.40577211359963306,0.42944139111961405,0.7165671917923024,0.047064807664043244,0.13999917789190605,0.08157169159135363,0.10063652422638439,0.08529537505892042,0.13238135933684683,0.9345372224034739,0.9014655992906476,0.9522170716134315,0.06923208979282391,0.06855221413269448,0.06741762692683105
0.153366,0.027728887,8.809450992633969e-05,-0.254576522,-0.567011339,0.0149,0.019,0.0226,0.0256,0.0282,0.0309,0.0333,0.0366,0.0402,0.0472,,0.36083948324392795,0.4599787105876111,0.8510670861375357,0.036904478391447906,0.14031195471645222,0.05053415604985919,0.10058633737163475,0.118424173718723,0.10355154097887809,0.9976953983230863,0.870687534180843,0.9495071318300077,0.06295563469490112,0.07489927194270182,0.0674520700026189
0.156387,0.026271936,8.07575950659091e-05,-0.095141065,-0.467406212,0.0139,0.0179,0.0213,0.0239,0.0266,0.0291,0.0315,0.0342,0.0383,0.0478,,0.3787374785855495,0.448600138863119,0.6183847904637434,0.046198126433357335,0.13461862124516064,0.06674551716672583,0.08474110992381573,0.08997813356545258,0.1029917586206923,0.8549053584553594,0.9602097033315161,0.9673976330463576,0.0732041549006282,0.06837071026575874,0.08594495686824145
0.148646,0.028710872,9.067168382769084e-05,-0.382356593,-0.214653425,0.0163,0.0207,0.0237,0.0266,0.0293,0.0317,0.0344,0.0374,0.0404,0.0504,,0.3836280439662545,0.43475301761065255,0.5607328088408623,0.03724453796772944,0.11338128092699373,0.0854567860138587,0.09945608546497947,0.085225493127687,0.10276658445947985,0.985392887143199,0.8913887221377745,0.9805404124574887,0.07808631918392533,0.0904211592811978,0.062256270471754915
0.211103,0.022632167,9.093467973099444e-05,-0.044108354,-0.715718745,0.0094,0.0135,0.0169,0.0206,0.023,0.0256,0.0284,0.0312,0.0351,0.0462,,0.41117915478611505,0.425914144451344,0.8108479913023582,0.047761784033452284,0.137920697028694,0.06927638414149526,0.08094293082047903,0.1108673606515097,0.12461491935210516,0.9981194223880188,0.8043477339541435,0.8890601964212953,0.0842766549220059,0.05564979541661047,0.08593328757928863
0.233831,0.023416033,7.797711271777565e-05,-0.056139103,-0.750273366,0.0109,0.0154,0.0182,0.0208,0.0236,0.0262,0.0287,0.0315,0.0356,0.0434,,0.3694233837830813,0.4548948708659748,0.8662394609413955,0.038512546123153885,0.1263852697613963,0.07360031147875523,0.07257831729445792,0.10388839716593652,0.1061136435630258,0.9231038211369564,0.8612419514382565,0.9347586637015259,0.07917272631243358,0.06114258085024663,0.07883043358981456
0.216075,0.021780156,8.421259664235656e-05,-0.018998539,-0.692795191,0.009,0.0129,0.0168,0.0193,0.0219,0.0246,0.0275,0.0304,0.0336,0.0443,,0.380965752792971,0.45014200614691885,0.6892896404951063,0.047393570758002754,0.14129086852528128,0.0671131501133291,0.07060098397739595,0.1153945021774024,0.1203979192102237,0.9462487236925652,0.8098434881507911,0.8493577702519476,0.09153719243047698,0.0721671270787371,0.060779821901970926
0.218149,0.026248253,0.000109046,-0.063538167,-0.719041398,0.0123,0.0168,0.0204,0.0235,0.0266,0.0296,0.0326,0.0358,0.0399,0.0512,,0.4046796175216757,0.47064177180649047,0.6131601409224268,0.03817761268415175,0.13138786744912026,0.08367043972078701,0.09887982678810141,0.10002336940453568,0.09966916669829014,0.9903841208368562,0.8870382650255363,0.8133602140307609,0.08917531626496616,0.05478931142580041,0.0925934139737738
0.215974,0.025145288,0.00011487,-0.006810316,-0.655169615,0.0111,0.0156,0.0194,0.0227,0.0257,0.0288,0.0318,0.0349,0.0394,0.0521,,0.38279190164138477,0.44922150901150293,0.8197711165790792,0.04801737262635281,0.12248077852643802,0.07108149747148425,0.07766080947923676,0.10447684594354742,0.13398832629304216,0.8213113230461611,0.8826450608164993,0.9657991575387919,0.08830028518424882,0.07664703625662993,0.071894690824016
0.206742,0.026707167,0.000127291,-0.028385377,-0.677039261,0.0113,0.0165,0.0203,0.0238,0.0269,0.0299,0.0333,0.0369,0.0418,0.0531,,0.3612487508742093,0.4248696145548975,0.5945310732347073,0.043853245260230315,0.13294571643983788,0.08189671857603684,0.08781291800405779,0.09999334776587267,0.11780919686451842,0.9138879314394399,0.9236702230510867,0.9897728317750389,0.08633365986047868,0.06407005955494369,0.0593876177734184
0.214134,0.020929848,7.986504106822324e-05,-0.016653651,-0.700889251,0.0087,0.0122,0.0159,0.0187,0.0212,0.0234,0.0261,0.0291,0.0329,0.0454,,0.3845689406939121,0.49011643178988573,0.8601107911384623,0.03576066377720084,0.11666586940707807,0.08218195820543885,0.08969633373861405,0.11132412109098284,0.12483604146623271,0.8244324599195549,0.9052986676696523,0.9832159242069831,0.0577547680784062,0.09548834117215248,0.08182831843832385
0.212576,0.023643411,0.000105918,0.050097068,-0.557937849,0.0103,0.0144,0.0181,0.0211,0.024,0.0268,0.0297,0.0328,0.0369,0.0515,,0.35373582683444393,0.4486249831871925,0.5982969654378427,0.042249025159879536,0.12667889813822023,0.05072165229490471,0.06774895081783341,0.10695772424614773,0.10493169922866026,0.9204366205205033,0.9384463678909211,0.8321057935664715,0.06842703111704884,0.06467791448501066,0.07321620040513921
0.198124,0.02165882,9.181383300842336e-05,0.052843994,-0.669062271,0.0088,0.0125,0.0159,0.0191,0.0219,0.0243,0.0271,0.0302,0.0348,0.0459,,0.3903924302665779,0.42368632164765396,0.9265951078753042,0.04017012503943847,0.1318623922646512,0.07420633157080023,0.07656371621272759,0.11777877930352157,0.13183136330708126,0.8498805731963223,0.8681332686037784,0.9739898057288627,0.08589571379915312,0.09831209377252559,0.071261251069741
0.213713,0.023012993,0.000102272,0.2120897582790079,-0.230880796,0.009,0.0132,0.0169,0.02,0.0228,0.0256,0.0289,0.0321,0.0365,0.0573,,0.3738186155222448,0.45058246212289504,0.8257850094821467,0.044999818818122324,0.14292194248683898,0.06326277321619665,0.09570537126417637,0.080703438999451,0.12719573946627893,0.9172274409653097,0.9779598707473689,0.8657767692010712,0.07116102120859213,0.09844677511616248,0.05857968705143301
0.10785,0.020367932,6.02407532019588e-05,0.1047320037614487,-0.476821533,0.0107,0.013,0.0159,0.0184,0.0203,0.0224,0.0248,0.0271,0.0308,0.0398,,0.4092708819428286,0.4365154994706303,0.5099720687343714,0.04562032778673227,0.13475423613256304,0.06533376758937749,0.08062442644762687,0.08468430358753147,0.13228227698379327,0.8226575293399461,0.9563839207035424,0.9303081103465812,0.051656976404732366,0.06014124066441907,0.07537051666677749
0.105745,0.020304736,5.401453879811771e-05,-0.094121345,-0.669776556,0.0103,0.0135,0.0158,0.0182,0.0205,0.0226,0.0249,0.0271,0.0301,0.0366,,0.3714663455353396,0.46640217180535515,0.8260771724542244,0.04808626667240246,0.12269848062057849,0.05977992808827014,0.0970130445024547,0.10232659117400686,0.0964029686431535,0.9003183058950448,0.892265154653348,0.8908560260618065,0.088106454892425,0.07921414931318549,0.07665005819043874
0.11379,0.020712489,5.7596897980395475e-05,0.003995386,-0.53178492,0.0111,0.0136,0.0163,0.0186,0.0208,0.0228,0.0251,0.0279,0.0307,0.0408,,0.3611583841324303,0.4766320141630266,0.8285471795760078,0.0377007728628707,0.12492201133858256,0.06700649698395336,0.09640730015570902,0.1010662112307956,0.11339689523593839,0.954799382725186,0.9112765538059868,0.9593993587305376,0.056059396979446605,0.09306117930157813,0.060998960047087915
0.117686,0.019244484,7.980775943112247e-05,0.1006999121996871,-0.752637863,0.0068,0.0111,0.0135,0.0166,0.0194,0.0216,0.0242,0.0274,0.0315,0.0402,,0.351538383652436,0.4521064306634145,0.7381514307416316,0.03828161579669857,0.12587480790666344,0.07653866721228389,0.09464720854992557,0.08243371039308628,0.112163335606216,0.9903299639495635,0.8941548998907698,0.971878064508087,0.08826381454465726,0.053554566435667965,0.059896201434558226
0.118341,0.020058257,7.672064579397628e-05,-0.080513496,-0.800164994,0.0072,0.0116,0.015,0.0179,0.0202,0.0232,0.0254,0.0284,0.0312,0.0388,,0.40889610735003307,0.4352109644505758,0.8625215739821623,0.04078749826017873,0.1218869382664488,0.055921758512550525,0.09471873289803934,0.11048397309243767,0.12969180962909482,0.836904274015086,0.8686541441105307,0.9417072873077517,0.09361617727248189,0.09385327206592348,0.06577597115395957
0.14502,0.022297888,6.561675397988177e-05,-0.058962791,-0.64333955,0.0117,0.0147,0.0178,0.0202,0.0223,0.0246,0.0272,0.0297,0.0332,0.0404,,0.3672468007447043,0.40832255764635883,0.506523851234943,0.04771488277537302,0.11610721437038393,0.05670642340050778,0.08729532920879682,0.09600826108720956,0.12173781046053064,0.842443354595781,0.936697973951182,0.9170588383877564,0.09428861856732958,0.06228684111181753,0.07052046423382372
0.120478,0.019804465,8.172981194544304e-05,0.092895644,-0.72870031,0.0073,0.0116,0.0144,0.0168,0.0193,0.0226,0.025,0.028,0.0322,0.0422,,0.37006540622987455,0.4948095905901716,0.7460848604341295,0.042961531756201106,0.12353585665892491,0.07831099133094195,0.10148078791617231,0.09483750080021183,0.12131199458935044,0.9032529802772151,0.899363447834808,0.8865874703342759,0.0747484068051754,0.08284815440856826,0.0683114338750623
0.133348,0.02133151,6.012685908964973e-05,-0.057207032,-0.680823475,0.0109,0.0141,0.0169,0.0189,0.0216,0.0236,0.0259,0.0287,0.0316,0.0384,,0.3781984072169153,0.40969589842005444,0.8621105943682095,0.048749522572374866,0.1285596052697334,0.062323775589939505,0.07824478522639755,0.08837985431187016,0.11131224368626107,0.9850248184619255,0.9918409672861328,0.8845429365005866,0.07638138563428755,0.09019225433567056,0.0756876354556667
