Porosity,Mean,Variance,Skew,Kurtosis,P10,P20,P30,P40,P50,P60,P70,P80,P90,P100,Unnamed: 15,Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15
0.126109,0.019450979,7.288776355458571e-05,0.048136489,-0.847461155,0.0074,0.0115,0.0138,0.0172,0.0192,0.0218,0.0248,0.0276,0.0311,0.0394,,0.35783569082081984,0.402130765384203,0.7616765443461836,0.03757748688240913,0.13350477306248126,0.06755446662585303,0.10267893877704956,0.10123952316413538,0.11844443386008918,0.9943911894434752,0.9427755979346943,0.9829580209881272,0.07948314565184908,0.060964537461657135,0.06929376084712727
0.126894,0.019680603,7.569371309081122e-05,0.094571623,-0.774118571,0.0075,0.0115,0.0139,0.0174,0.0194,0.022,0.0249,0.0278,0.0315,0.0394,,0.37847869916398447,0.48655788735347844,0.5619781232940511,0.047140933848919625,0.1139377135651807,0.07967111639950969,0.0780436007294633,0.11754319823931703,0.10077488182058611,0.8626974293479011,0.98100031864913,0.9359432136372392,0.08948447528363959,0.08771158130884966,0.0753447218211428
0.125567,0.018486885,7.276385633180358e-05,0.1297675850654379,-0.654592751,0.0067,0.011,0.0133,0.0159,0.0183,0.0208,0.0232,0.0264,0.03,0.0407,,0.4042592648356713,0.4857689879121349,0.5435062510292772,0.04393060771699809,0.11857380118846544,0.06905356107197182,0.08298762602779147,0.08706557172341524,0.10728267430217031,0.984647881298177,0.8851088086398725,0.8863309320058502,0.06009838233527568,0.08540421915400132,0.09329978314589688
0.124673,0.019808817,7.184973012893336e-05,-0.014604373,-0.805644614,0.0076,0.0116,0.0148,0.0176,0.0198,0.0228,0.0248,0.0279,0.0311,0.0388,,0.3641874537430522,0.4276493994180061,0.8792783284257358,0.04310066757897151,0.11429059351524805,0.0817413287866823,0.07183867301504569,0.10281571726796998,0.10641626735863238,0.9861355110220514,0.8298466897253862,0.9012275577691995,0.09041250234589653,0.0609185027536561,0.08807672291537205
0.120932,0.0198654,8.629260208538878e-05,0.1642990455157643,-0.61907668,0.0074,0.0107,0.0143,0.0171,0.0195,0.0222,0.025,0.0283,0.0323,0.0437,,0.365041070807958,0.49787502372433196,0.6756345684968738,0.043549774306166786,0.14052446043536954,0.07651448969628502,0.08921828171016152,0.11495763684933613,0.10983592454428488,0.9349338502632185,0.8122049996391149,0.8698496319406135,0.07166201781310322,0.05975444698513117,0.09733019144723172
0.132934,0.018868364,7.742760417385177e-05,0.2538427558364421,-0.352275015,0.0072,0.0104,0.0134,0.0164,0.0185,0.0209,0.0235,0.0266,0.0302,0.0437,,0.4035193988121704,0.45837269236088735,0.8545547886714195,0.04580481399426763,0.14749987009745247,0.07907059047977986,0.09519607154474084,0.11479140177164271,0.09659369243773049,0.9196328355797712,0.9438103983281004,0.922537570399008,0.07309680031033257,0.08609068497661815,0.08030104949223164
0.194131,0.022938263,7.57828051202247e-05,0.025633806,-0.650342317,0.0108,0.0151,0.0182,0.0205,0.0227,0.0254,0.0283,0.0312,0.0342,0.0447,,0.3935516555029373,0.4467190502045956,0.731183241118339,0.037395030513460985,0.14555539684688298,0.07286610047929794,0.093603442151981,0.09270313406577557,0.11373553513071044,0.8436013417283007,0.8376385249881542,0.8721176823390184,0.052233770629171526,0.06954762286405375,0.057741815015595555
0.198018,0.025995675,0.000103427,-0.016310179,-0.772270796,0.0123,0.0164,0.0197,0.023,0.0259,0.0289,0.032,0.0359,0.0398,0.0493,,0.403445515344071,0.46308562487128585,0.6688267449177835,0.04334036785486661,0.1228116934174052,0.06261888518432054,0.09951180698882806,0.10342038477194788,0.11303396211514855,0.9231926667834828,0.9283331570936493,0.8410613202814986,0.054262568307188626,0.06545985493640578,0.06907883859909913
0.208662,0.025092107,0.000126886,0.1985300810024368,-0.515112142,0.0099,0.0146,0.018,0.0214,0.0242,0.0278,0.0313,0.0352,0.04,0.0556,,0.3526050246460895,0.47775063018106106,0.646843030303145,0.04064333500037635,0.14834048027994298,0.07569519910451757,0.09864975019283644,0.1094572658295686,0.09768645412643258,0.9701148943536069,0.8351124873874676,0.9099863328103368,0.0524924520791809,0.06201755449397964,0.0961290419149791
0.197554,0.024382323,0.000100265,0.3283187402872814,-0.224873038,0.0111,0.0153,0.0184,0.0208,0.0236,0.0264,0.0294,0.033,0.0377,0.0548,,0.3747702319935792,0.4362666833584069,0.5681820231173875,0.04872865842601341,0.11954152042942429,0.06492303543915941,0.06612330702784756,0.09064859136679723,0.10620460183912168,0.845115634869261,0.8408312560702249,0.9929811003451032,0.08113255926342304,0.08516484835513409,0.08485021430804005
0.191608,0.022651802,9.35219929531164e-05,-0.025107536,-0.657798146,0.0094,0.0133,0.017,0.0199,0.023,0.0257,0.0284,0.0314,0.035,0.047,,0.37127649402029256,0.43041056454076027,0.8205989826202993,0.042764177186700496,0.11740330548227215,0.07187673816244942,0.09974678665476344,0.1097433690133485,0.12605264821174333,0.8274493380504637,0.9009751059861418,0.9816325329240135,0.0892311106749554,0.09770681891123292,0.07522154238111924
0.192689,0.024603224,8.923327707536194e-05,0.003843254,-0.691753029,0.0116,0.0159,0.0189,0.0225,0.0248,0.0274,0.0301,0.0332,0.0372,0.0468,,0.3536602326555725,0.4685203180218296,0.5928017018817041,0.04246753210358454,0.1208989123528208,0.07367361864326744,0.0960119274422304,0.09309827827147552,0.11192021444814822,0.9027730594290038,0.8627424019081127,0.9912177536843373,0.06714733964548644,0.09242354254430664,0.08372813290809307
0.19597,0.024396823,0.000118541,0.1256637883220936,-0.570413189,0.0103,0.0145,0.0182,0.0214,0.0245,0.0275,0.0305,0.0341,0.039,0.0527,,0.3959449022998737,0.47528366347709855,0.9037760599258292,0.040307716025101754,0.11580313438968891,0.06253827548807972,0.06981219485582575,0.08713991474027101,0.1201220382379044,0.8916482671249496,0.970097985918782,0.9744500897609784,0.08373431461774403,0.06468684564812947,0.07554343297244029
0.200364,0.023422687,7.509984414721902e-05,-0.00965231,-0.572665729,0.0114,0.0157,0.0186,0.0212,0.0234,0.0259,0.0285,0.0312,0.0346,0.0455,,0.41348087616810864,0.4898292044026578,0.7581599283121899,0.040309690529736174,0.14243282735272128,0.057925930846322415,0.08170334260680243,0.11723429472597802,0.13396975547113205,0.8124905381285243,0.8788453711357723,0.9141039381383164,0.08130599542267158,0.07475115965073403,0.05693469995343984
0.201636,0.026088323,9.549646020859243e-05,-0.042426821,-0.606683166,0.0128,0.0172,0.0205,0.0234,0.0264,0.029,0.0316,0.0346,0.0384,0.0503,,0.37338036692101406,0.4519864243060026,0.8181719723930577,0.04088868098288102,0.14440127325445073,0.07698912097698431,0.10283417269792516,0.09562822471866644,0.1328451901773892,0.8676366582169838,0.8777944933462666,0.944876704611614,0.09273509637382471,0.09574139933729399,0.0877159932364524
0.198799,0.024181879,7.94255702561807e-05,-0.017294339,-0.587366983,0.0119,0.016,0.0187,0.0217,0.0247,0.0272,0.0295,0.0324,0.0356,0.0474,,0.3553673212214299,0.4848598055852839,0.7269699911034893,0.04846480290763633,0.13092675978953883,0.072926979446174,0.08909507096991566,0.11497004842949418,0.0961910980644519,0.8904342024464988,0.9820440660307843,0.8030189192061421,0.07308630311013302,0.08781985635983557,0.0763889653857149
0.135302,0.020322195,7.517581362404875e-05,-0.005592672,-0.86304341,0.008,0.012,0.0153,0.018,0.0201,0.0229,0.0257,0.0285,0.0323,0.0394,,0.3987931923362434,0.46225527936465455,0.7435013761985192,0.04681258968924945,0.12327059121154439,0.05938711204717658,0.08377964980332041,0.09495134917320382,0.1012128981164761,0.8634407998960864,0.8255970317248872,0.9211128079544391,0.06972190552441695,0.07562900828437988,0.09474327689459201
0.123746,0.01760654,5.667877233607688e-05,0.023796287,-0.863805034,0.0078,0.0102,0.0129,0.0156,0.0176,0.0198,0.0222,0.0249,0.0279,0.0347,,0.35390213385587327,0.42374071483023174,0.6005115945924218,0.042937049112088455,0.1373020298335757,0.06139967418418751,0.10143849289496876,0.10861753446844247,0.09763691703398027,0.8264268408846227,0.8612200426339014,0.810923776978391,0.08637981270050694,0.05894899571709563,0.05901810817109486
0.121965,0.01922124,7.641776377326132e-05,0.027048366,-0.810722119,0.0068,0.0112,0.0135,0.0171,0.0191,0.0217,0.0245,0.0274,0.0311,0.0394,,0.4173051370468543,0.4946440659711401,0.6339270692658634,0.04602375344068543,0.14830587768414547,0.05128543121346981,0.0816367370843246,0.1168931302243076,0.1318232547961443,0.8922307854041007,0.8289371390222027,0.8486115133899158,0.08388867838600586,0.08865228551817272,0.09902142419095329
0.136246,0.019605386,7.301921426844348e-05,-0.03287929,-0.836870812,0.0076,0.0114,0.0145,0.0172,0.0195,0.0224,0.0247,0.0278,0.031,0.0382,,0.3880556803012535,0.4252054474105816,0.6358728214126583,0.03779091546822673,0.13166988424965143,0.06516674014179452,0.08725565926615488,0.11744565532587392,0.11351742005760058,0.9037051533942495,0.8143495905285552,0.9275213093710618,0.09228447781450719,0.06235946070843477,0.05777462368856146
0.121079,0.018058798,6.316727985952531e-05,0.021684084,-0.869648533,0.0078,0.0102,0.0134,0.0157,0.0181,0.0201,0.0229,0.0258,0.0289,0.0354,,0.4082294444247442,0.44279642644956524,0.9334566071942324,0.03738248127184908,0.1251979409721028,0.05462651714480083,0.08588813037605456,0.11135001778176642,0.12242915237333617,0.962920490429759,0.9807340703932801,0.9773925834907415,0.05517012787772659,0.09311595933253083,0.08687556003434126
0.121235,0.019409615,7.875206809689917e-05,0.1244128460985858,-0.602265424,0.0073,0.0109,0.0142,0.0167,0.0191,0.0218,0.0244,0.0273,0.0311,0.0428,,0.3713511436283507,0.4891381698102422,0.8613705699842317,0.03743738592442405,0.12275366308301167,0.08134741665780125,0.09569235982350086,0.08701731964159413,0.1311678412843085,0.9572064837665034,0.9759050749721835,0.9018135744765523,0.08915777639956676,0.09652168604787952,0.08158367446180342
0.118475,0.017992332,5.649872372953837e-05,-0.141187253,-0.853624909,0.008,0.0105,0.0137,0.0161,0.0186,0.0204,0.0232,0.025,0.028,0.0358,,0.38381912989908445,0.4381552338027879,0.8707514447044195,0.04793137968338635,0.11493768344941231,0.0723978775364689,0.08801543980496945,0.08957731403888167,0.10705329866936776,0.8420169083429433,0.865799902932774,0.977934369749958,0.08885435907096496,0.0959813109547128,0.07611491263500116
0.124714,0.017664488,6.380801988479221e-05,0.034291964,-0.755347037,0.0063,0.0104,0.0127,0.0155,0.0178,0.02,0.0225,0.025,0.0281,0.0389,,0.36370164265876437,0.42843994495988436,0.6071828433847122,0.043375994562525624,0.12982355362502684,0.07577513122805647,0.09880971823212373,0.10324430821873302,0.11054232905816369,0.9674391204489012,0.9072472624673356,0.9858196781507864,0.09425062901519808,0.08299499911933578,0.09526395053171507
0.131573,0.018478869,5.881855535610762e-05,-0.002138063,-0.801060503,0.0077,0.0111,0.0136,0.0163,0.0181,0.0209,0.0231,0.0258,0.0287,0.0378,,0.3680711464015786,0.4628061534379681,0.7087887577741697,0.039750259959951045,0.12571185636064072,0.05442687372725161,0.0857356103677072,0.08202134235378533,0.10857444951870485,0.8495673962022982,0.9732794982208485,0.9888108818538867,0.07724315130343995,0.06481635535169653,0.06556496369797135
0.125352,0.019448226,7.301621329907214e-05,0.016746865,-0.892326273,0.0076,0.0112,0.014,0.0168,0.0192,0.0223,0.0245,0.0279,0.031,0.0382,,0.3969375443838639,0.44496133582455244,0.5446777708639229,0.04947933808614918,0.14653441322764882,0.07663175063109182,0.08344351704413668,0.09450615151463032,0.1142368949836165,0.977146839369138,0.8218676772458764,0.8535396699425414,0.058603651266668055,0.07268626296771499,0.08939144678282034
0.177586,0.024340151,7.983136568808324e-05,0.030917366,-0.492937972,0.0124,0.016,0.019,0.0218,0.0243,0.0268,0.0294,0.0323,0.0362,0.0491,,0.4027212453646775,0.4663436928453171,0.8416345957687134,0.04068500716055341,0.11903563518236064,0.06233036581130887,0.09861626599429527,0.08409581011711915,0.1160049832091107,0.8799478203497992,0.8432678922260372,0.9880414138868862,0.06595242228976048,0.09580454725852428,0.08231328784217773
0.163855,0.022026067,7.011954442636884e-05,-0.013490833,-0.716960877,0.0111,0.0139,0.017,0.02,0.0221,0.0246,0.0273,0.0296,0.0334,0.0408,,0.39135391778636514,0.4175771072413015,0.726279175892098,0.04748310988405864,0.13143499919758986,0.06406678279064018,0.1032166086207613,0.09609168304587963,0.10437052459869685,0.83337419198844,0.8833453270652621,0.8418017788142077,0.06244063628698625,0.0700243487932591,0.06659474321497538
0.18127,0.02832926,0.000112908,0.037161334,-0.485064623,0.0138,0.0189,0.0223,0.0255,0.0284,0.0313,0.034,0.0381,0.0429,0.0599,,0.3662118315968602,0.4197625669797124,0.7442435416418923,0.04565668770980303,0.13273738220881046,0.05294112290323562,0.10340932548868573,0.11275520233483449,0.10357861175440136,0.9964402261790917,0.9683043331404818,0.9130011831047152,0.09092755584540513,0.06133608705215118,0.07922582724781706
0.178696,0.025176996,8.643640830430696e-05,0.002570606,-0.616186994,0.0127,0.0166,0.0195,0.0225,0.0251,0.0277,0.0304,0.0339,0.0374,0.0493,,0.37494447546986126,0.4557930907192175,0.5811552836602211,0.038801257306975714,0.1366280608265653,0.057821281753987715,0.09825808875981687,0.10610701755210755,0.101756332284197,0.8409632956343832,0.9118400332465972,0.9802510600720513,0.08508153049468926,0.06922583851316205,0.09405107217657831
0.171103,0.021547124,7.026542609154809e-05,-0.027751226,-0.755728761,0.0096,0.0138,0.0165,0.0191,0.0218,0.0239,0.0265,0.0298,0.0327,0.0419,,0.41675332008914323,0.40393997820772687,0.641364315797066,0.04727071047182998,0.11887306824425016,0.07221500081939966,0.10011260231426061,0.10479421816295809,0.10894178384965811,0.9111501722008156,0.8799675434160342,0.8189978865467608,0.0692472832388099,0.09500280665750013,0.09281756146192659
0.185758,0.024566688,7.321182195159267e-05,-0.184333366,-0.702415906,0.0133,0.0166,0.0193,0.0229,0.025,0.0273,0.03,0.0331,0.0357,0.0425,,0.3819887653472804,0.47971784386005023,0.644017061396073,0.04671374263854517,0.13363061872910292,0.05799567062214656,0.09978151215219222,0.1155999391833234,0.10500251006192564,0.8562210123283501,0.9448221633939072,0.9243436200418893,0.08699255597377559,0.07877753363197539,0.0645631459175981
0.180915,0.026683867,9.625726619033174e-05,-0.027665455,-0.656525408,0.0136,0.0177,0.0209,0.0238,0.0268,0.0295,0.0322,0.0354,0.0401,0.0504,,0.35202710395439846,0.44857510647765125,0.5842574103001587,0.04959922393505283,0.13110613833351634,0.08110266097582995,0.08000966344776012,0.09301051721214902,0.108002894999265,0.9510988164430678,0.9266610794847137,0.8220653576756692,0.07675564205447724,0.07709488756435956,0.05866111310012193
0.178473,0.025270147,8.328425039327156e-05,-0.082888854,-0.698408262,0.0125,0.017,0.0202,0.0227,0.0252,0.0279,0.0308,0.034,0.0372,0.0455,,0.404017168750517,0.4207949650862589,0.6140742389675132,0.03713872077583747,0.13955247849861488,0.06503968549705837,0.07599551489970192,0.10099959156165929,0.13160300292230462,0.925873752097599,0.8766698504712304,0.9188213696147923,0.05676338042646455,0.07927505626996,0.07210450054893722
0.181499,0.028070274,0.000120069,0.1883146979360908,-0.452083704,0.0137,0.0184,0.0216,0.0246,0.0274,0.0305,0.034,0.0384,0.0426,0.0601,,0.3598034451018734,0.47884216858621104,0.613750116812929,0.03662533168702464,0.1190985652799078,0.08335710349103016,0.07791288063825744,0.11665199880416507,0.10915485473610437,0.9404737049553697,0.9608647098915531,0.9688749066370165,0.08725469539104008,0.0575301417227213,0.08295448940852043
0.186541,0.025373452,7.852858021425272e-05,-0.060502161,-0.53187587,0.013,0.0172,0.0202,0.0231,0.0257,0.0281,0.0306,0.0333,0.037,0.0473,,0.3591985217984797,0.42509830157423084,0.84782384718823,0.04548476079243828,0.11366331590038481,0.06034204207967561,0.10205816991758111,0.09254046127850848,0.11220365851515658,0.8951243001773714,0.9222942321109727,0.8791984363148344,0.08961946810352482,0.06878328872930602,0.07561998346754872
0.135492,0.020693634,8.732990655780112e-05,0.082947184,-0.642021032,0.0078,0.0115,0.0155,0.0181,0.0205,0.0232,0.0261,0.0291,0.0333,0.0437,,0.40146895901189544,0.4565845431202335,0.8159938130732216,0.03836235730476022,0.14342500614272077,0.06192803614428615,0.09459302104848176,0.08532060601976268,0.10975258705924133,0.9453325347446946,0.8269359552159273,0.8323775668837565,0.07654538338458212,0.06079121345301448,0.09183524464458388
0.143687,0.025767576,0.000140515,0.073778628,-0.782052196,0.0094,0.0144,0.0183,0.0219,0.0252,0.0286,0.0326,0.0375,0.0418,0.0551,,0.40251346391293635,0.4855366117845724,0.7590737608074873,0.04663925729947825,0.13073481760936265,0.06670102983201723,0.0799602611129195,0.10663404449159779,0.11244378075688509,0.8623591253680578,0.9029581062748666,0.9408537391831328,0.05203038105783039,0.05216441925505882,0.07805526861411793
0.155677,0.028717848,9.334352920511977e-05,-0.232417816,-0.444821028,0.0156,0.0198,0.0233,0.0264,0.0296,0.0323,0.0346,0.0374,0.041,0.0483,,0.41741875149065993,0.40940039707104775,0.5165524204505201,0.043012031075863995,0.1474311203907602,0.08313292336777027,0.073786182260857,0.08173351571101133,0.1248455593484651,0.9065668871369155,0.9944788865147893,0.935089842040905,0.08025160212160819,0.0761793111217045,0.07572975633860611
0.154728,0.027676961,9.07111476084342e-05,-0.178525658,-0.54185487,0.015,0.0189,0.0223,0.0253,0.0281,0.0306,0.0333,0.0364,0.0399,0.0472,,0.3742827071954273,0.4316971907817953,0.5640534297303742,0.04747164722189962,0.12448131626274793,0.05627985572103595,0.0914376727185237,0.09428576267271838,0.09704679822353884,0.8421902947094594,0.9280473485154498,0.9846422384762448,0.06243702012917984,0.05757278350878085,0.061406244477596635
0.149063,0.024955767,7.091673079058523e-05,-0.202711055,-0.573642658,0.0133,0.0176,0.0202,0.0226,0.0253,0.0279,0.0304,0.0329,0.0357,0.0443,,0.41702752732032516,0.41702046611886917,0.7887294849879251,0.0454370223648843,0.12742874588711398,0.07857645966131935,0.10308321269434813,0.08687541648409983,0.12667306048187232,0.9247444588323773,0.9003428194052948,0.9698561442564074,0.0683452228745075,0.09468989136938957,0.0838308439406994
0.140251,0.023250965,0.000105181,-0.033974977,-0.80070773,0.0091,0.0134,0.0169,0.0207,0.0235,0.0264,0.0293,0.0325,0.0373,0.046,,0.38142197044945275,0.4209982183769729,0.5530547498597657,0.041997295572595246,0.14418774692469896,0.07212522597993837,0.08809244782000082,0.1109867760125395,0.10197641885789847,0.9094930331990109,0.8707503677165197,0.9058638917327523,0.06439555815622611,0.08524651271677391,0.08063982899592406
0.146808,0.027510739,8.477695745110394e-05,-0.20351647,-0.295896947,0.0153,0.0193,0.0224,0.0252,0.0278,0.03,0.0327,0.0359,0.0398,0.0494,,0.37388882118201267,0.42116327929211544,0.8538182205663162,0.04925219086528123,0.12738812746442496,0.07720761940061338,0.06673117396518523,0.09756760559011049,0.12031366071772777,0.9894083531424587,0.9015034903037407,0.8944623849559837,0.05379061540465617,0.07539215056222409,0.07716651699884686
0.153366,0.027728887,8.809450992633969e-05,-0.254576522,-0.567011339,0.0149,0.019,0.0226,0.0256,0.0282,0.0309,0.0333,0.0366,0.0402,0.0472,,0.4018562366065362,0.42356028002625,0.6209998134594589,0.04360227568252784,0.14544506646377145,0.05097342087483405,0.06857820083013183,0.10839664537068898,0.11428918051725939,0.9476714125848128,0.8585508303984212,0.8305400621468092,0.08007808207581583,0.0607591417458746,0.07120697434612774
0.156387,0.026271936,8.07575950659091e-05,-0.095141065,-0.467406212,0.0139,0.0179,0.0213,0.0239,0.0266,0.0291,0.0315,0.0342,0.0383,0.0478,,0.3713356108078636,0.4750334612545278,0.6350379290989889,0.03881955275608849,0.14364945203904272,0.0780157438650682,0.08927804972048424,0.08187165867655535,0.0966867552086491,0.885746900839877,0.9419848621665913,0.8498464556868719,0.08228105989695246,0.06356771254902772,0.08799411709300183
0.148646,0.028710872,9.067168382769084e-05,-0.382356593,-0.214653425,0.0163,0.0207,0.0237,0.0266,0.0293,0.0317,0.0344,0.0374,0.0404,0.0504,,0.41910100486867113,0.4328032256793084,0.7729177950809406,0.04864057754175219,0.11417396968325093,0.07599819684821965,0.08925893779939625,0.10174075232569528,0.11233352482928999,0.8265061303963835,0.993814963722381,0.9482543592734979,0.054243848535933115,0.07787432761554848,0.0810644548424865
0.211103,0.022632167,9.093467973099444e-05,-0.044108354,-0.715718745,0.0094,0.0135,0.0169,0.0206,0.023,0.0256,0.0284,0.0312,0.0351,0.0462,,0.38214344630964453,0.4759738805602445,0.5517062203564387,0.04583869291276184,0.11777601203883953,0.07900465034242632,0.06763358974341917,0.11715742023133383,0.13373959423104123,0.9283398628801366,0.9115735859864128,0.9348906165364557,0.051810915708333106,0.07938639761888147,0.06784556175768373
0.233831,0.023416033,7.797711271777565e-05,-0.056139103,-0.750273366,0.0109,0.0154,0.0182,0.0208,0.0236,0.0262,0.0287,0.0315,0.0356,0.0434,,0.4033777585684599,0.4722412840668935,0.7816733504070873,0.04565855176143707,0.14856104661892838,0.05719286358253267,0.06855397854862814,0.1096109982534224,0.10957801092072933,0.9357830475109024,0.8587754320155717,0.9763756866961799,0.06336365192597586,0.08283910515572146,0.07435723610578479
0.216075,0.021780156,8.421259664235656e-05,-0.018998539,-0.692795191,0.009,0.0129,0.0168,0.0193,0.0219,0.0246,0.0275,0.0304,0.0336,0.0443,,0.4166504308199414,0.4789132903075975,0.5295821345921146,0.04528432193646153,0.12633367742162538,0.05768790961355228,0.07159311581959324,0.11434172076267878,0.12059764933551496,0.9391497517618544,0.8513693282647146,0.900044437790446,0.08650213570303396,0.08131074044995765,0.07935731699687235
0.218149,0.026248253,0.000109046,-0.063538167,-0.719041398,0.0123,0.0168,0.0204,0.0235,0.0266,0.0296,0.0326,0.0358,0.0399,0.0512,,0.4070934375525449,0.4890220837508306,0.8457662827626197,0.03651157910667978,0.1231887841471565,0.08647264854643145,0.07934088583394171,0.11883816844109943,0.0970360795661189,0.8808028289375553,0.9454852583314842,0.8126226861880617,0.0734726598068587,0.0697825835313321,0.06315167268791007
0.215974,0.025145288,0.00011487,-0.006810316,-0.655169615,0.0111,0.0156,0.0194,0.0227,0.0257,0.0288,0.0318,0.0349,0.0394,0.0521,,0.3886712120096804,0.4320656628406669,0.7607923223715953,0.03973937961210386,0.13808845547113924,0.06583612052611723,0.08996572293763322,0.10582681508799807,0.10093781170099624,0.8797936459367177,0.879037100309188,0.8314997470270056,0.06513705574570323,0.08337958700121183,0.057714209544444235
0.206742,0.026707167,0.000127291,-0.028385377,-0.677039261,0.0113,0.0165,0.0203,0.0238,0.0269,0.0299,0.0333,0.0369,0.0418,0.0531,,0.41717757532497657,0.49545809506489286,0.7288815613945443,0.048788056570561115,0.1128812788790588,0.07274531193365023,0.0948392093723623,0.10910253824839705,0.11870700551515703,0.8082187695744036,0.8130854365723846,0.8685359840414292,0.05513281398654392,0.09399827004958701,0.08468032282440344
0.214134,0.020929848,7.986504106822324e-05,-0.016653651,-0.700889251,0.0087,0.0122,0.0159,0.0187,0.0212,0.0234,0.0261,0.0291,0.0329,0.0454,,0.36912840574544764,0.4448437085073077,0.7992303537844323,0.04503776164031782,0.12061250613777269,0.08067061451403654,0.08874296459362631,0.09960019326533187,0.11428598124062005,0.9056802121926947,0.9099249790124004,0.9567077727216104,0.07241811508616461,0.06581249792505937,0.09706362172778497
0.212576,0.023643411,0.000105918,0.050097068,-0.557937849,0.0103,0.0144,0.0181,0.0211,0.024,0.0268,0.0297,0.0328,0.0369,0.0515,,0.38211040861966444,0.44923713554368916,0.6401498831409027,0.03618548993017464,0.1448157889715519,0.08449803230942712,0.09090562758566363,0.08073209430855223,0.12902069414444392,0.9766607435318527,0.8800839837135831,0.8853260715928923,0.056705026203927915,0.060569961991463,0.0689422384313691
0.198124,0.02165882,9.181383300842336e-05,0.052843994,-0.669062271,0.0088,0.0125,0.0159,0.0191,0.0219,0.0243,0.0271,0.0302,0.0348,0.0459,,0.3554880150379761,0.4761244887176704,0.6404292270826912,0.038170309910883424,0.12316267955879526,0.07908247984793718,0.09575760612297163,0.10803833337095543,0.10337972800313125,0.8777213897245127,0.8486440895615226,0.8227666917202622,0.05467349679714119,0.0683697510976295,0.08951324464953132
0.213713,0.023012993,0.000102272,0.2120897582790079,-0.230880796,0.009,0.0132,0.0169,0.02,0.0228,0.0256,0.0289,0.0321,0.0365,0.0573,,0.3919240805699536,0.4837289351086869,0.5189210380028676,0.04351975835176237,0.14768898503716701,0.06364056229448244,0.0809055289453126,0.08650966194851702,0.10204399882652557,0.9932309190544168,0.8140116060139485,0.8239438570591526,0.0931530397067801,0.07725372844215857,0.06515240010496068
0.10785,0.020367932,6.02407532019588e-05,0.1047320037614487,-0.476821533,0.0107,0.013,0.0159,0.0184,0.0203,0.0224,0.0248,0.0271,0.0308,0.0398,,0.36840108149194717,0.48841330023781004,0.9303944606759733,0.037667602433245156,0.14315775777182813,0.05850068886759579,0.06958814839785453,0.11363074102145604,0.09993513525747261,0.9366807557116479,0.8973016639431516,0.8456328722813419,0.09019846528942231,0.08379579406739428,0.06062359818875254
0.105745,0.020304736,5.401453879811771e-05,-0.094121345,-0.669776556,0.0103,0.0135,0.0158,0.0182,0.0205,0.0226,0.0249,0.0271,0.0301,0.0366,,0.37929369769284965,0.45472580721522843,0.613843474260139,0.047808446000373386,0.12955138784396514,0.05268729340864036,0.06936115186995812,0.11085306631880898,0.09602472663466156,0.8922131006150252,0.83847050773308,0.8730428336318883,0.09021096571252708,0.08994092383824075,0.06754582352884661
0.11379,0.020712489,5.7596897980395475e-05,0.003995386,-0.53178492,0.0111,0.0136,0.0163,0.0186,0.0208,0.0228,0.0251,0.0279,0.0307,0.0408,,0.41868889874076876,0.45479667001857255,0.7570956645249508,0.04035894853742898,0.1252266189446503,0.05372533298660303,0.06852045268213436,0.0930217126047801,0.11836943165869579,0.9284169881737713,0.8296674708675742,0.9544968645482114,0.06564093997210937,0.06294843635868304,0.0869673483172187
0.117686,0.019244484,7.980775943112247e-05,0.1006999121996871,-0.752637863,0.0068,0.0111,0.0135,0.0166,0.0194,0.0216,0.0242,0.0274,0.0315,0.0402,,0.37558751835969817,0.41650460613547907,0.5412086130961542,0.04952987129672867,0.12215030709817203,0.052032680853855214,0.09331199814544264,0.11205773457442336,0.11441643303552403,0.8675759840400066,0.8621327798146874,0.9635310515868069,0.06627225470176355,0.05375525448695121,0.059594069527946124
0.118341,0.020058257,7.672064579397628e-05,-0.080513496,-0.800164994,0.0072,0.0116,0.015,0.0179,0.0202,0.0232,0.0254,0.0284,0.0312,0.0388,,0.38163551942985935,0.4197521445689102,0.7256012800012868,0.049014953263872514,0.13787498915467405,0.0829422811338936,0.07470813932298363,0.11243356800954049,0.12775660430427505,0.8642364462094827,0.8865148805566632,0.9640588289960486,0.07802949816813613,0.08036050558514023,0.09905502936185713
0.14502,0.022297888,6.561675397988177e-05,-0.058962791,-0.64333955,0.0117,0.0147,0.0178,0.0202,0.0223,0.0246,0.0272,0.0297,0.0332,0.0404,,0.39687768596132655,0.4245978403330151,0.6646441111794898,0.04658176072268693,0.13060677968932674,0.06552409386389584,0.07738081231004304,0.10256665433165023,0.10151488787952051,0.9397241456252002,0.9293577544675342,0.8137411992802576,0.053381224070376446,0.09737339460021227,0.09566029004420176
0.120478,0.019804465,8.172981194544304e-05,0.092895644,-0.72870031,0.0073,0.0116,0.0144,0.0168,0.0193,0.0226,0.025,0.028,0.0322,0.0422,,0.36980815579593085,0.44813376639421715,0.7738673983870807,0.038651080291984,0.11378922762786547,0.08280605710257616,0.09201306797070538,0.0832685529702062,0.10939603547552627,0.9390232519381191,0.9911652648667602,0.9733341855588502,0.05215329256353415,0.08757160091270791,0.07840371173174239
